iter	Logloss	Accuracy	Precision	Recall	F1	MCC
42	0.5418409679	0.8108357501	0.9477124183	0.06333260537	0.1187308086	0.2173860637
43	0.5396424713	0.8109675718	0.9511400651	0.06376938196	0.119525174	0.2187456247
44	0.5376400818	0.8112312154	0.9463722397	0.06551648832	0.1225490196	0.2209157386
45	0.5357091452	0.8111872748	0.940625	0.06573487661	0.1228822209	0.2202614484
46	0.5338371004	0.8110334827	0.9427662957	0.06475212929	0.1211811587	0.2189658894
47	0.531864073	0.8109895421	0.944	0.06442454684	0.1206173975	0.2186219269
48	0.5299381748	0.8109895421	0.9454253612	0.0643153527	0.1204375831	0.2186858249
49	0.5279870763	0.8113630372	0.945482866	0.06628084735	0.123877551	0.2220596251
50	0.5260398456	0.8113410669	0.9440124417	0.06628084735	0.1238649117	0.2217959222
51	0.5243037464	0.8113190966	0.9453125	0.06606245905	0.1234945907	0.2216577781
52	0.5225001786	0.811275156	0.94375	0.06595326491	0.1232904674	0.2211923349
53	0.5209263592	0.8113190966	0.9453125	0.06606245905	0.1234945907	0.2216577781
54	0.5192271931	0.8112531857	0.9464566929	0.06562568246	0.1227407332	0.2211174141
55	0.5175258944	0.8114289481	0.9457364341	0.06660842979	0.1244516985	0.2226611242
56	0.5160693661	0.8114728887	0.9459041731	0.06682681808	0.1248342682	0.2230612813
57	0.5143965888	0.8115387995	0.9517133956	0.06671762394	0.1246938776	0.2239185372
58	0.5126200015	0.811494859	0.9459876543	0.06693601223	0.1250254946	0.2232611085
59	0.5110786866	0.8115827401	0.9449541284	0.06748198297	0.1259682022	0.2239960733
60	0.5096926693	0.8117585025	0.9456193353	0.06835553614	0.1274949084	0.2255835928
61	0.508285061	0.8117145619	0.9468085106	0.0680279537	0.1269356153	0.2252502662
62	0.5068164192	0.8117365322	0.9468892261	0.06813714785	0.1271264134	0.2254482799
63	0.5055367195	0.8116266807	0.9464831804	0.06759117711	0.1261720342	0.2244565796
64	0.5040254139	0.8117145619	0.9481707317	0.06791875955	0.1267576931	0.2253135641
65	0.5026936165	0.8119122946	0.9448584203	0.06922908932	0.1290060026	0.2269024589
66	0.5013379217	0.8118463837	0.9446107784	0.06890150688	0.1284347649	0.2263116966
67	0.5000086033	0.8117804728	0.9443609023	0.06857392444	0.1278631783	0.2257194929
68	0.4986633672	0.8119562352	0.9476831091	0.06922908932	0.1290322581	0.2274195581
69	0.4973152888	0.8116925916	0.9426847662	0.068246342	0.1272782812	0.2248664682
70	0.4960672338	0.8118024431	0.9444444444	0.06868311858	0.1280537459	0.225917055
71	0.4948558547	0.8118244134	0.9445277361	0.06879231273	0.1282442748	0.2261144561
72	0.4935818215	0.8120001758	0.9438700148	0.06977506006	0.1299440773	0.2276269705
73	0.4924108667	0.8121539678	0.9418604651	0.07075780738	0.1316270567	0.2288759439
74	0.4912044818	0.8121539678	0.943148688	0.07064861323	0.1314506298	0.228935431
75	0.4901259207	0.8121979084	0.9433139535	0.07086700153	0.1318301848	0.2293250975
76	0.4889200643	0.8121539678	0.943148688	0.07064861323	0.1314506298	0.228935431
77	0.4879046762	0.812241849	0.9409221902	0.07130377812	0.1325619164	0.2295959436
78	0.4867858097	0.8121759381	0.9406657019	0.07097619568	0.1319930957	0.22901206
79	0.4857123513	0.8121539678	0.9393063584	0.07097619568	0.1319796954	0.2287589678
80	0.484647491	0.8121539678	0.9393063584	0.07097619568	0.1319796954	0.2287589678
81	0.4835689721	0.8123517005	0.9426111908	0.07174055471	0.1333333333	0.2306247403
82	0.4826070625	0.8126153441	0.9435825106	0.07305088447	0.1356035269	0.2329374778
83	0.4815138835	0.8127032252	0.946403385	0.07326927277	0.1360089186	0.2338225888
84	0.4804912873	0.8126373144	0.9461756374	0.07294169033	0.1354420114	0.2332482585
85	0.479544114	0.8125933738	0.9460227273	0.07272330203	0.1350638816	0.2328646397
86	0.4786185963	0.8126812549	0.9450704225	0.07326927277	0.1359951358	0.2335714922
87	0.4777472183	0.8130108094	0.949930459	0.07457960253	0.1383011036	0.2366066536
88	0.4769065319	0.8132305123	0.9493844049	0.07578073815	0.1403579735	0.2384308909
89	0.476096143	0.8132524826	0.9470108696	0.07610832059	0.1408934708	0.2384992593
90	0.4752890564	0.8132305123	0.9469387755	0.07599912645	0.1407055494	0.2383114803
91	0.4744092173	0.8131206609	0.9478021978	0.07534396156	0.1395913413	0.2374299958
92	0.473402218	0.8131206609	0.9453551913	0.07556234986	0.1399393327	0.2373116582
93	0.4726228978	0.8131865718	0.9455782313	0.0758899323	0.1405033862	0.2378766966
94	0.47179021	0.8132085421	0.9444444444	0.07610832059	0.140864996	0.238006579
95	0.4710698106	0.8133403638	0.942513369	0.07698187377	0.142337977	0.2390177943
96	0.4702349387	0.8133403638	0.9413333333	0.07709106792	0.1425111021	0.2389614782
97	0.4694603409	0.813428245	0.9416445623	0.07752784451	0.1432606941	0.2397093235
98	0.4687517917	0.8133843044	0.9426666667	0.07720026207	0.1427129592	0.2393919642
99	0.468017782	0.8136259777	0.9423328965	0.07851059183	0.144945066	0.24138414
100	0.4672369729	0.8137358292	0.9461942257	0.07872898013	0.1453629032	0.2424800006
101	0.4665298307	0.8138896212	0.9490196078	0.07927495086	0.1463267157	0.2438864449
102	0.4656710489	0.8139775024	0.9458064516	0.08003930989	0.1475888453	0.2444478728
103	0.4649489932	0.8139994727	0.9447300771	0.08025769819	0.1479468599	0.244574691
104	0.4642739866	0.8142191757	0.9431818182	0.08156802795	0.1501507538	0.2462901176
105	0.4636240325	0.8141532648	0.9429657795	0.08124044551	0.1495928421	0.2457433993
106	0.4628324551	0.8141752351	0.9408060453	0.08156802795	0.1501205788	0.2458167876
107	0.4621311492	0.8143729677	0.9425717853	0.08244158113	0.1516216488	0.247506805
108	0.4614679151	0.8144608489	0.9439601494	0.08276916357	0.1521935549	0.2482852481
109	0.4607245275	0.8145047895	0.9429987608	0.08309674601	0.152734571	0.2485918256
110	0.4600923586	0.8146805519	0.9446494465	0.08386110504	0.1540467355	0.2500862628
111	0.4594782956	0.8147244925	0.9458794588	0.08397029919	0.1542473172	0.2505000244
112	0.4588514518	0.8147904034	0.9460784314	0.08429788163	0.1548024865	0.251037255
113	0.4581209181	0.814988136	0.9466666667	0.08528062896	0.1564659922	0.2526426274
114	0.4575343834	0.8150979875	0.9469879518	0.08582659969	0.1573888666	0.2535304528
115	0.4569641102	0.8150760172	0.9458483755	0.08582659969	0.1573731104	0.2532983361
116	0.4563901433	0.8150760172	0.9426523297	0.08615418214	0.1578789395	0.2531370361
117	0.4557360068	0.8150540469	0.9436450839	0.08593579384	0.1575260208	0.2530128112
118	0.4551666476	0.8151638984	0.9439809297	0.08648176458	0.1584475343	0.2538991096
119	0.4545658135	0.8151199578	0.9427890346	0.08637257043	0.1582474742	0.2534916911
120	0.4540065342	0.815207839	0.9430604982	0.08680934702	0.1589841016	0.254199637
121	0.4534943989	0.8151858687	0.9429928741	0.08670015287	0.1588	0.2540228205
122	0.4530162749	0.8152298093	0.9431279621	0.08691854117	0.1591681664	0.2543763407
123	0.4524726177	0.8152737499	0.9432624113	0.08713692946	0.1595361855	0.2547294103
124	0.4519338032	0.8154055717	0.9447058824	0.0876829002	0.1604716227	0.2558390284
125	0.4513170583	0.8155593637	0.9420625724	0.08877484167	0.1622592556	0.256908918
126	0.4508074445	0.8155154231	0.9429569267	0.08844725923	0.1617250674	0.2566107648
127	0.4502871062	0.8156472449	0.9443800695	0.08899322996	0.1626584173	0.2577125608
128	0.4497591198	0.8155373934	0.9440559441	0.08844725923	0.1617412141	0.2568384653
129	0.449178042	0.8156252746	0.9422632794	0.08910242411	0.1628092578	0.2574334382
130	0.4486036603	0.8157131558	0.9415137615	0.08964839485	0.1637088734	0.258079769
131	0.448135684	0.8156692152	0.9423963134	0.0893208124	0.1631757431	0.2577825749
132	0.4476170861	0.815801037	0.9417808219	0.09008517143	0.1644409009	0.2587759244
133	0.4471312285	0.8159767994	0.9403153153	0.09117711291	0.1662353175	0.2600617104
134	0.4467084146	0.8159328588	0.9421768707	0.09074033632	0.1655378486	0.2598169548
135	0.4462032153	0.8159108885	0.9401129944	0.09084953047	0.1656875436	0.2595422542
136	0.4457862646	0.8159987697	0.9413754228	0.09117711291	0.1662518666	0.2602851183
137	0.4453596061	0.81602074	0.9384787472	0.0916138895	0.1669319538	0.260307928
138	0.4448083216	0.8161525617	0.9398663697	0.09215986023	0.1678599841	0.261392358
139	0.4443201447	0.816174532	0.9389567148	0.09237824853	0.1682075753	0.2615149709
140	0.4438968511	0.8162843835	0.9392935982	0.09292421926	0.1691176471	0.2623740415
141	0.4434302086	0.8162624132	0.9372937294	0.09303341341	0.1692659183	0.2621048061
142	0.4429109382	0.8164162053	0.9377729258	0.09379777244	0.1705380187	0.2633040222
143	0.4425132667	0.8165040865	0.9370932755	0.09434374318	0.1714285714	0.2639389669
144	0.442124747	0.8166798488	0.9385775862	0.09510810221	0.172714654	0.2653483315
145	0.4417335154	0.8166798488	0.936695279	0.0953264905	0.1730426165	0.2652526684
146	0.4412571118	0.8167457597	0.9359658485	0.09576326709	0.1737493809	0.2657143598
147	0.4408725821	0.8168556112	0.9353813559	0.09641843197	0.1748168679	0.266513808
148	0.4404425866	0.8168556112	0.9335443038	0.09663682027	0.1751434791	0.2664215341
149	0.4400486888	0.8168116706	0.9334038055	0.09641843197	0.1747822644	0.2660833216
150	0.4396253403	0.8170094033	0.9340314136	0.0974011793	0.1764066054	0.267602226
151	0.4392005126	0.816987433	0.9348739496	0.097182791	0.1760633037	0.2674797542
152	0.4387860937	0.816987433	0.93125	0.09761956759	0.1767147658	0.2672985099
153	0.4384572887	0.8170533439	0.9323621228	0.09783795589	0.1770925981	0.2678481012
154	0.4380771462	0.8171412251	0.932642487	0.09827473247	0.1778129013	0.2685199327
155	0.4376702896	0.8170753142	0.9297520661	0.09827473247	0.1777602212	0.2678832603
156	0.4373089746	0.8172510765	0.9347826087	0.09860231492	0.1783879889	0.2694481218
157	0.4369163536	0.8173389577	0.9341563786	0.09914828565	0.1792694965	0.2700710775
158	0.4365759994	0.8175586607	0.9339430894	0.1003494213	0.1812265825	0.2716905935
159	0.4362194479	0.8174927498	0.9337410805	0.1000218388	0.1806884308	0.2711921921
160	0.4358165287	0.8175586607	0.9321862348	0.1005678096	0.1815493791	0.2716017058
161	0.4355092184	0.8176245716	0.9323915237	0.100895392	0.1820869051	0.2720993025
162	0.4351578957	0.8176904825	0.9334677419	0.1011137803	0.1824630542	0.2726403136
163	0.4347228156	0.8177563934	0.9336683417	0.1014413627	0.1830000985	0.2731362641
164	0.4343467399	0.8179760963	0.9343283582	0.1025333042	0.1847879563	0.2747835926
165	0.4339946504	0.8179321557	0.9341974078	0.1023149159	0.1844306663	0.2744548411
166	0.4335633254	0.8180639775	0.9337289812	0.103079275	0.185662307	0.2753958605
167	0.4332801155	0.8181298884	0.9322200393	0.1036252457	0.1865172956	0.275800051
168	0.4329770674	0.8182617102	0.9326171875	0.1042804106	0.187585936	0.2767805663
169	0.4326618427	0.8184155022	0.9322362052	0.1051539637	0.1889902855	0.2778775296
170	0.4323994037	0.8182617102	0.9309338521	0.1044987989	0.1879049676	0.2766948158
171	0.4320191588	0.8183935319	0.9305019305	0.1052631579	0.1891308613	0.2776299166
172	0.4317403307	0.8185253537	0.9317307692	0.1058091286	0.1900372622	0.2786465925
173	0.4313806004	0.8185033834	0.9300095877	0.1059183228	0.1901774336	0.2784001261
174	0.4310946072	0.8185033834	0.9291866029	0.1060275169	0.1903361756	0.2783585025
175	0.4308430276	0.8184594428	0.9282296651	0.1059183228	0.1901401549	0.2779925985
176	0.4305463556	0.8185253537	0.9284351145	0.1062459052	0.1906721536	0.2784794085
177	0.4302776762	0.8186571755	0.928030303	0.1070102642	0.1918934795	0.2794098155
178	0.4299234487	0.818767027	0.9291784703	0.1074470408	0.1926201429	0.2802578886
179	0.4295269747	0.8188109676	0.9285042333	0.1077746233	0.1931317875	0.2805392389
180	0.4291798887	0.8187889973	0.9284369115	0.1076654291	0.1929549902	0.2803781423
181	0.4288814419	0.8188109676	0.9276995305	0.1078838174	0.193289641	0.2804986504
182	0.4285631785	0.8188988488	0.9279700655	0.108320594	0.1939962843	0.2811422136
183	0.4282211934	0.8190087002	0.9283054004	0.1088665648	0.1948788116	0.2819448183
184	0.4279044555	0.8190746111	0.9293023256	0.109084953	0.1952506596	0.282465978
185	0.4275979293	0.8192064329	0.9296947271	0.1097401179	0.1963082332	0.2834249481
186	0.4272934113	0.8193821953	0.9294225481	0.1107228653	0.1978729632	0.2846585197
187	0.4269693921	0.8195799279	0.93	0.1117056126	0.1994540846	0.2860858605
188	0.426690499	0.819514017	0.9282470481	0.1115964184	0.199239692	0.2855306576
189	0.4264389533	0.8195579576	0.9283771532	0.1118148067	0.1995906832	0.2858474558
190	0.4261700248	0.8197556903	0.9289568345	0.1127975541	0.2011684518	0.287269187
191	0.4258866535	0.8199753933	0.9288256228	0.1139986897	0.203073332	0.2888019953
192	0.425637173	0.8202610071	0.9303964758	0.1153090194	0.2051879918	0.2908743064
193	0.425369834	0.8204367695	0.9308836395	0.1161825726	0.2065818853	0.2921189564
194	0.4250791054	0.8204587398	0.9301919721	0.1164009609	0.2069099379	0.2922346781
195	0.4248169196	0.8205246507	0.9296264118	0.1168377375	0.2075856048	0.2926607704
196	0.4245777326	0.8205246507	0.9288811795	0.1169469316	0.2077393075	0.2926218479
197	0.4242962416	0.8205905616	0.9298093588	0.1171653199	0.2081070597	0.2931254318
198	0.4240064546	0.8207663239	0.9295532646	0.1181480673	0.2096492928	0.2943224331
199	0.4236871583	0.8208761754	0.9291204099	0.1188032321	0.2106689902	0.2950539418
200	0.4233423733	0.8209640566	0.9279050042	0.119458397	0.2116668279	0.2955924275
201	0.4230799699	0.8211178487	0.9290540541	0.1201135619	0.2127248114	0.2967036579
202	0.4228256968	0.8211837596	0.9306846999	0.1202227561	0.2129387874	0.297239424
203	0.4225621032	0.8212277001	0.9300758214	0.1205503385	0.2134364427	0.2975064227
204	0.4223099757	0.8212716407	0.9316455696	0.1205503385	0.2134777144	0.29788915
205	0.4220930611	0.8212277001	0.9300758214	0.1205503385	0.2134364427	0.2975064227
206	0.4218338115	0.8214254328	0.9327731092	0.1212055034	0.2145342095	0.2989946115
207	0.4215692213	0.8214693734	0.932885906	0.1214238917	0.2148792271	0.2992986535
208	0.4213177708	0.8215572546	0.9331103679	0.1218606683	0.2155688623	0.2999059159
209	0.4210986125	0.8216890764	0.9327242525	0.1226250273	0.2167535225	0.3007756782
210	0.4208258386	0.8218648387	0.9324546952	0.1236077746	0.2182799846	0.3019449441
211	0.4205587112	0.8222383338	0.9333874898	0.1254640751	0.2211954952	0.3044979875
212	0.4203230441	0.8222603041	0.932038835	0.1257916576	0.221666346	0.3045709388
213	0.4201121743	0.8224360664	0.9324758842	0.1266652107	0.2230340319	0.3057653639
214	0.4198354001	0.8225678882	0.9328	0.1273203756	0.2240584166	0.3066584823
215	0.4196508889	0.8225678882	0.9321086262	0.1274295698	0.2242074928	0.3066206074
216	0.4194052066	0.8226777397	0.9330677291	0.1278663464	0.2249111687	0.3074009952
217	0.4191337635	0.8227656209	0.9332803813	0.128303123	0.225592781	0.3079938665
218	0.4188807171	0.8227216803	0.9331742243	0.1280847347	0.2252520403	0.307697557
219	0.418655748	0.8228754724	0.9335443038	0.1288490937	0.2264440606	0.3087335409
220	0.4184096546	0.8229633535	0.9337539432	0.1292858703	0.2271244965	0.3093241556
221	0.4181060755	0.8230292644	0.9325490196	0.129831841	0.2279306048	0.3096911011
222	0.4178554248	0.8231171456	0.9320843091	0.1303778117	0.2287575438	0.3102427231
223	0.4176752252	0.8233588189	0.9340062112	0.1313605591	0.230327398	0.3119319392
224	0.4175181454	0.8233148783	0.9345794393	0.1310329766	0.2298410266	0.3116767292
225	0.4172553046	0.8234906407	0.9349845201	0.1319065298	0.2311961722	0.3128471603
226	0.4169793634	0.8235785218	0.9351851852	0.1323433064	0.2318729673	0.3134309305
227	0.4167734847	0.8236004921	0.9352351581	0.1324525005	0.2320420851	0.3135767233
228	0.4165359385	0.8236224624	0.9352850539	0.1325616947	0.2322111706	0.3137224565
229	0.4162668041	0.8236444327	0.9346656418	0.132780083	0.2325270102	0.3138304162
230	0.416100296	0.8237323139	0.9355333845	0.1331076654	0.2330561132	0.3144502293
231	0.4159305008	0.8237323139	0.9355333845	0.1331076654	0.2330561132	0.3144502293
232	0.4156856047	0.8237542842	0.9362519201	0.1331076654	0.2330783939	0.314633553
233	0.4154541832	0.8237542842	0.9362519201	0.1331076654	0.2330783939	0.314633553
234	0.4151763589	0.8238641357	0.9364957919	0.1336536362	0.2339225991	0.3153595295
235	0.4149949452	0.8239959575	0.9367859863	0.134308801	0.2349345812	0.3162287625
236	0.4146998055	0.8241497495	0.9371212121	0.1350731601	0.2361137622	0.3172402158
237	0.4144523073	0.8243255119	0.9348802395	0.1363834898	0.2380407852	0.3182428248
238	0.4141677021	0.8244573337	0.935171386	0.1370386547	0.239047619	0.3191048829
239	0.4138861674	0.8245232446	0.9353159851	0.1373662372	0.2395506046	0.3195351461
240	0.4136527587	0.8246550664	0.9356032568	0.1380214021	0.2405557141	0.3203941507
241	0.4134317504	0.8246550664	0.9349593496	0.1381305962	0.2407002188	0.3203573467
242	0.4132025971	0.8246550664	0.9343173432	0.1382397903	0.2408446685	0.3203207812
243	0.4129909155	0.824852799	0.9353891336	0.1391133435	0.2422053232	0.3216421129
244	0.4127829814	0.8248747693	0.9347985348	0.1393317318	0.2425163927	0.3217480575
245	0.4126174263	0.8250505317	0.935813275	0.1400960908	0.2437078545	0.3229223967
246	0.4124363164	0.8251164426	0.9359534207	0.1404236733	0.2442081276	0.3233481707
247	0.4122384348	0.8251823535	0.9360929557	0.1407512557	0.2447081158	0.3237734544
248	0.4120596304	0.825072502	0.9352256186	0.1403144791	0.2440182302	0.32302788
249	0.4118568943	0.8251384129	0.936	0.1405328674	0.244374822	0.3234899864
250	0.4116101274	0.8253141752	0.9363702097	0.1414064206	0.2457072384	0.3246225577
251	0.4113975566	0.8253141752	0.935111752	0.1416248089	0.2459933618	0.3245498819
252	0.4111466696	0.8254020564	0.9352983465	0.1420615855	0.246658451	0.3251149034
253	0.4109374257	0.8254679673	0.9354375897	0.1423891679	0.2471569371	0.3255381067
254	0.4107674241	0.8255119079	0.9342857143	0.1428259445	0.2477741997	0.3257482817
255	0.4106075303	0.8255558485	0.935	0.1429351387	0.2479636295	0.3260656779
256	0.4104184797	0.8255778188	0.9338078292	0.1432627211	0.2484142762	0.3261352095
257	0.4102463347	0.8257316109	0.9335219236	0.1441362743	0.2497162316	0.3270837882
258	0.4100411814	0.8257535812	0.9329569513	0.1443546626	0.2500236407	0.3271891022
259	0.4098548052	0.8257755515	0.9323943662	0.1445730509	0.2503308754	0.3272945909
260	0.4096359169	0.825819492	0.9324894515	0.1447914392	0.2506616257	0.3275750197
261	0.4094155198	0.8259952544	0.9334733894	0.1455557982	0.2518420555	0.3287294231
262	0.4091761939	0.8260831356	0.9342657343	0.1458833807	0.2523611636	0.3293229625
263	0.4090232193	0.8261490465	0.9350104822	0.1461017689	0.2527150817	0.3297765203
264	0.4088161039	0.8262808683	0.9358885017	0.1466477397	0.2535636741	0.3306472407
265	0.4085737242	0.8263467792	0.9348127601	0.1471937104	0.2543396226	0.3309936775
266	0.4083971568	0.8263248089	0.9341649342	0.1471937104	0.2543156306	0.3308197885
267	0.4081933554	0.8263467792	0.9330110497	0.1475212929	0.2547614558	0.3308895048
268	0.4080391046	0.8263907197	0.9337016575	0.147630487	0.2549500283	0.3312017659
269	0.4078661572	0.8264786009	0.9332874828	0.1481764577	0.2557482096	0.331722173
270	0.4077091737	0.8265225415	0.9327846365	0.1485040402	0.2562170309	0.3319650539
271	0.4075155977	0.826632393	0.9347975292	0.1487224285	0.2566179934	0.3327604805
272	0.4073131701	0.8265884524	0.9323308271	0.1489408168	0.2568496375	0.3323463635
273	0.4071356706	0.8265225415	0.931010929	0.1488316226	0.2566371681	0.3318635071
274	0.4069760813	0.8266763336	0.931339225	0.1495959817	0.2577853044	0.3328320374
275	0.4067515639	0.8267202742	0.9314324508	0.1498143699	0.2581130656	0.3331083118
276	0.4065792737	0.8268301257	0.9322493225	0.1502511465	0.2587925522	0.3338317348
277	0.4064058917	0.8268740663	0.9311740891	0.1506879231	0.2593984962	0.3340403198
278	0.4061662035	0.8269399772	0.9307330195	0.1511246997	0.2600281822	0.3344201509
279	0.4060350112	0.8271157395	0.9305277221	0.152107447	0.2614734866	0.3354864212
280	0.4058953861	0.827225591	0.9301861702	0.1527626119	0.2624273119	0.3361391251
281	0.405711337	0.8274013534	0.9305555556	0.1536361651	0.2637300843	0.3372333558
282	0.4055439088	0.8275112049	0.9302172482	0.15429133	0.2646810902	0.3378831765
283	0.4053442019	0.8275112049	0.929651545	0.1544005241	0.2648188033	0.3378508556
284	0.4051468843	0.8275771157	0.9309210526	0.1545097183	0.2650309047	0.3383245288
285	0.4049741646	0.827599086	0.9309664694	0.1546189124	0.2651933702	0.3384607119
286	0.4048370504	0.8276649969	0.9311023622	0.1549464949	0.2656805842	0.3388689776
287	0.404636666	0.8276869672	0.9305828422	0.1551648832	0.2659803463	0.3389724701
288	0.404459123	0.8277748484	0.9307642064	0.1556016598	0.266629245	0.339515986
289	0.4042730843	0.8277309078	0.9306736429	0.1553832715	0.2663048564	0.3392443219
290	0.4041069186	0.8277528781	0.930156658	0.1556016598	0.2666043031	0.3393478784
291	0.4038719541	0.8278627296	0.9298245614	0.1562568246	0.26755165	0.3399943703
292	0.4037260272	0.8281263731	0.9303675048	0.1575671544	0.2694929499	0.3416182605
293	0.403563715	0.8281703137	0.9304571797	0.1577855427	0.2698160769	0.3418882632
294	0.4033293078	0.8283900167	0.931454196	0.15876829	0.271293964	0.3432675771
295	0.4031265704	0.8285218385	0.931166348	0.1595326491	0.2723967558	0.3440417178
296	0.4029248562	0.8286756305	0.9309252218	0.1604062022	0.2736587183	0.3449483936
297	0.4027560112	0.8287195711	0.9315589354	0.1605153964	0.2738450075	0.345247958
298	0.4026120107	0.8288294226	0.9317751105	0.1610613671	0.274648543	0.3459165293
299	0.4024769409	0.8290491256	0.9322033898	0.1621533086	0.2762533718	0.3472503544
300	0.4022616573	0.8290930662	0.9322884013	0.1623716969	0.2765739794	0.347516592
301	0.4020861706	0.8291150365	0.9323308271	0.162480891	0.2767342384	0.3476496452
302	0.4019175115	0.8291809474	0.9324577861	0.1628084735	0.2772148369	0.3480485428
303	0.4017238422	0.8293127691	0.933250156	0.1633544442	0.2780410742	0.3488771009
304	0.4015441111	0.8294006503	0.9328775637	0.1639004149	0.2788148974	0.3493753791
305	0.4013462194	0.8294885315	0.9330440174	0.1643371915	0.2794540897	0.3499049055
306	0.4011627847	0.8297521751	0.9340727049	0.1655383271	0.2812355069	0.3515212607
307	0.4010211305	0.8297082345	0.9329230769	0.1655383271	0.2811833442	0.3511940227
308	0.4008658954	0.8298180859	0.9336609337	0.1659751037	0.2818468385	0.3518845449
309	0.4006980987	0.8298839968	0.933251684	0.1664118803	0.2824576036	0.3522476476
310	0.4005505803	0.8299059671	0.9327628362	0.1666302686	0.2827496757	0.3523476616
311	0.4003732291	0.8300597592	0.9335770871	0.1672854335	0.283729975	0.3532985829
312	0.4002508463	0.8301696107	0.9337788578	0.1678314042	0.2845242503	0.353954062
313	0.4001303907	0.8302355216	0.9333737129	0.1682681808	0.2851327597	0.3543153948
314	0.3999462426	0.8302574919	0.9334140436	0.168377375	0.2852913969	0.354446245
315	0.3997774052	0.8303014325	0.9340193705	0.1684865691	0.2854764107	0.3547392699
316	0.3996032008	0.8304552245	0.9332531569	0.1694693164	0.2868496442	0.3555907932
317	0.3994078186	0.8306090166	0.9340527578	0.1701244813	0.287825605	0.3565342676
318	0.399233706	0.8306090166	0.9335329341	0.1702336755	0.2879571481	0.3565030355
319	0.3990519481	0.8307188681	0.9332140727	0.1708888404	0.2888786341	0.3571223756
320	0.39892845	0.8308287196	0.933412604	0.1714348111	0.2896678967	0.3577717662
