iter	Logloss	Accuracy	Precision	Recall	F1	MCC
74	0.4900829255	0.8125714035	0.9288645691	0.07414282594	0.1373242997	0.231891609
75	0.4890175741	0.8129229282	0.9303882195	0.0758899323	0.1403331651	0.2349484902
76	0.4879956619	0.8129668688	0.9282868526	0.07632670889	0.141055393	0.2352261449
77	0.4869571865	0.8131426312	0.9347536618	0.07665429133	0.1416893733	0.2369976219
78	0.4858266138	0.8130986906	0.9369127517	0.07621751474	0.1409673836	0.2367279047
79	0.4848209051	0.8130108094	0.9365721997	0.07578073815	0.1402161835	0.2359717128
80	0.4836673763	0.8129668688	0.9387755102	0.07534396156	0.1394925705	0.2357027783
81	0.4826240436	0.8131426312	0.9394347241	0.07621751474	0.140995859	0.2372150385
82	0.4815764549	0.8131865718	0.9384203481	0.07654509718	0.1415446744	0.2375365006
83	0.4804963407	0.8131426312	0.9382550336	0.07632670889	0.1411693426	0.2371598087
84	0.4794952397	0.8133403638	0.9378306878	0.07741865036	0.1430300585	0.2387960292
85	0.4785976629	0.8132305123	0.9350993377	0.07709106792	0.1424392212	0.2377505374
86	0.4777459715	0.8133623341	0.9356110381	0.0777462328	0.1435628592	0.238875809
87	0.4769008656	0.8134062747	0.9312581064	0.07840139769	0.1446268506	0.2390417579
88	0.4760569508	0.8134721856	0.932642487	0.07861978598	0.1450151057	0.2396529882
89	0.4752477086	0.8135600668	0.9318766067	0.07916575672	0.1459339775	0.240346684
90	0.4743952244	0.8135380965	0.927388535	0.07949333916	0.1464346777	0.2399613595
91	0.473558138	0.8135600668	0.9263959391	0.07971172745	0.1467926805	0.2400988778
92	0.4725319613	0.8136918886	0.925879397	0.08047608648	0.1480811734	0.2411642599
93	0.4717525858	0.8137138589	0.9270440252	0.08047608648	0.1480960514	0.2413973606
94	0.4708365936	0.8136259777	0.9234629862	0.08036689233	0.1478653943	0.2405137259
95	0.4701201131	0.8135600668	0.9210526316	0.08025769819	0.1476496585	0.239864091
96	0.4693202402	0.8136040074	0.9160493827	0.08102205722	0.1488764045	0.2400134128
97	0.468580122	0.8138456806	0.9244114002	0.08145883381	0.1497240341	0.2423627903
98	0.4678273535	0.8139335618	0.9237392374	0.08200480454	0.1506368469	0.2430523158
99	0.4670504537	0.8139994727	0.9219512195	0.08255077528	0.1515333734	0.2435114383
100	0.4662803224	0.8140653836	0.9232643118	0.08276916357	0.15191903	0.2441065178
101	0.4655554835	0.8140434133	0.9211165049	0.08287835772	0.1520737327	0.2438328536
102	0.4647047406	0.8142850866	0.9221556886	0.08407949334	0.1541078755	0.2458395499
103	0.4638570495	0.8142191757	0.9239130435	0.0835335226	0.1532145003	0.2453844238
104	0.4631612664	0.814394938	0.923627685	0.08451626993	0.1548619448	0.2467919086
105	0.4624724732	0.8143509975	0.9224343675	0.08440707578	0.1546618647	0.2463842516
106	0.4617159956	0.814394938	0.9226190476	0.08462546408	0.1550310062	0.2467467789
107	0.4609964903	0.8143070569	0.9222488038	0.08418868749	0.1542925755	0.2460212389
108	0.4602654463	0.8144608489	0.9208972845	0.08517143481	0.155922039	0.2472007782
109	0.4595168863	0.8145707004	0.9233490566	0.08549901725	0.1565060963	0.248192074
110	0.4589733559	0.8144388786	0.9218009479	0.08495304652	0.1555688862	0.2470641525
111	0.4582935703	0.8147244925	0.9269729093	0.08593579384	0.1572898971	0.2495873706
112	0.4576488669	0.8147684331	0.9241540257	0.08648176458	0.1581627559	0.2498089446
113	0.4570013833	0.8150101063	0.9251152074	0.0876829002	0.1601835228	0.2517723023
114	0.4564265736	0.814988136	0.9250288351	0.08757370605	0.16	0.2515943904
115	0.4558125175	0.8149441954	0.9209621993	0.08779209434	0.1603030605	0.2510619227
116	0.4552376942	0.8149002549	0.9198167239	0.0876829002	0.1601036786	0.2506623645
117	0.4546242906	0.8149222252	0.9179954442	0.08801048264	0.1606217617	0.2507560963
118	0.4540964455	0.8148782846	0.9178082192	0.08779209434	0.1602551325	0.2503993022
119	0.4534281141	0.8150320766	0.921322691	0.08822887093	0.1610363727	0.2517737479
120	0.4528699648	0.8150979875	0.9206349206	0.08866564752	0.161752988	0.2522634209
121	0.4522768387	0.815207839	0.9201349831	0.0893208124	0.162834677	0.2531063423
122	0.4517589515	0.8151858687	0.9229024943	0.08888403582	0.1621513944	0.2530585297
123	0.4511673852	0.8151419281	0.9208144796	0.08888403582	0.1621190998	0.2526179642
124	0.4505080125	0.8151858687	0.9219457014	0.08899322996	0.1623182633	0.2530150775
125	0.4499181797	0.8153616311	0.9198218263	0.09019436558	0.1642800318	0.254299144
126	0.4492985234	0.8153176905	0.9196428571	0.08997597729	0.1639148598	0.253946849
127	0.4487848038	0.8154055717	0.9181415929	0.09063114217	0.1649771417	0.2545678269
128	0.4482840073	0.8153396608	0.9197324415	0.09008517143	0.1640974639	0.2541230517
129	0.4477668615	0.815427542	0.9200887902	0.09052194802	0.1648275176	0.2548267617
130	0.4471780854	0.8153836014	0.9189789123	0.09041275388	0.1646286907	0.2544333376
131	0.4466894983	0.8154495123	0.9211111111	0.09052194802	0.1648439053	0.255044637
132	0.4461318181	0.8155593637	0.9196919692	0.09128630705	0.1660872157	0.25583722
133	0.44559934	0.8157790667	0.9214830971	0.09226905438	0.1677419355	0.2576242331
134	0.4450572069	0.8161305914	0.922829582	0.09401616073	0.1706471113	0.2603945507
135	0.4445102555	0.8162843835	0.9216101695	0.09499890806	0.1722431202	0.2615147282
136	0.4440868573	0.8162624132	0.9197465681	0.09510810221	0.172389906	0.2612611533
137	0.4436744743	0.8162843835	0.9198312236	0.09521729635	0.17257075	0.2614327882
138	0.4432602665	0.8164162053	0.9203354298	0.09587246124	0.1736550633	0.2624604769
139	0.442762161	0.8166798488	0.9204545455	0.09729198515	0.175982619	0.2644646114
140	0.442317197	0.8169215221	0.9213483146	0.09849312077	0.1779619217	0.2663263859
141	0.4419403273	0.8174048686	0.9213930348	0.1011137803	0.1822296566	0.2699352822
142	0.4413987061	0.8175366904	0.921859545	0.1017689452	0.1833021929	0.270933496
143	0.4409662061	0.8176685122	0.9206660137	0.1026424984	0.1846939778	0.2718497436
144	0.4404913376	0.8177124528	0.9191820837	0.103079275	0.1853706431	0.272103345
145	0.4401091702	0.8176465419	0.9197651663	0.1026424984	0.184675835	0.2716453396
146	0.4396670803	0.8176904825	0.9166666667	0.1032976632	0.1856722277	0.2718245657
147	0.4392753658	0.8177563934	0.9169082126	0.1036252457	0.18620622	0.2723204591
148	0.4388568827	0.8179101854	0.9174664107	0.1043896047	0.1874509804	0.2734744245
149	0.4384991069	0.8179760963	0.9201154957	0.1043896047	0.1875061293	0.2740812032
150	0.4380718704	0.8181079181	0.9205741627	0.1050447696	0.1885719886	0.2750653663
151	0.4376561591	0.8180639775	0.9196172249	0.1049355755	0.1883759679	0.2746994623
152	0.437302	0.8179101854	0.9134980989	0.1049355755	0.1882468168	0.2732918906
153	0.4369106868	0.8178882151	0.9118483412	0.1050447696	0.1883873495	0.2730566214
154	0.436573011	0.817954126	0.9128787879	0.1052631579	0.1887605248	0.2735852026
155	0.4360896237	0.8182177696	0.9185606061	0.1059183228	0.1899353828	0.2757694324
156	0.4357553392	0.8182397399	0.9170593779	0.1062459052	0.1904295919	0.2758585633
157	0.4354007519	0.8183276211	0.9181561618	0.1065734877	0.1909793562	0.2765477099
158	0.4350045578	0.8183715616	0.9183098592	0.106791876	0.1913332681	0.2768733149
159	0.4346227539	0.8185253537	0.9188432836	0.107556235	0.19257087	0.2780102578
160	0.4342294352	0.8185033834	0.9195509822	0.1073378467	0.1922362374	0.2778853752
161	0.4338338614	0.8186571755	0.9192949907	0.1082113999	0.1936303243	0.2789814964
162	0.4334352419	0.8188329379	0.9222222222	0.1087573706	0.1945692518	0.2803847783
163	0.4330869613	0.8188768785	0.9215867159	0.109084953	0.1950790861	0.2806685735
164	0.4327062803	0.8190526408	0.920620438	0.1101768945	0.1968012483	0.2818773306
165	0.4323695058	0.8190746111	0.9206927985	0.1102860887	0.1969770843	0.2820374344
166	0.4318903561	0.8192284032	0.9227272727	0.1108320594	0.1978943264	0.2832309815
167	0.431553323	0.8194261359	0.9241192412	0.1117056126	0.1993180711	0.2847013246
168	0.4311465838	0.8194920468	0.9250902527	0.1119240009	0.1996882914	0.2852156785
169	0.4308508752	0.819514017	0.9251577998	0.112033195	0.1998636408	0.285374196
170	0.4305715789	0.8196238685	0.9217081851	0.1131251365	0.2015172145	0.2859769966
171	0.4302778397	0.8197996309	0.9237588652	0.1137803014	0.2026054832	0.2873137324
172	0.4300005642	0.8197776606	0.9229406554	0.1137803014	0.2025857879	0.2871188001
173	0.429696749	0.8198435715	0.9238938053	0.1139986897	0.2029548989	0.2876285149
174	0.4293891225	0.8199753933	0.9242957746	0.1146538546	0.2040023315	0.2885710311
175	0.429101817	0.8199314527	0.9249116608	0.1143262721	0.2034985423	0.288294898
176	0.4288213656	0.819953423	0.9219982472	0.1148722428	0.2042916788	0.2883027229
177	0.4285204072	0.8199753933	0.9213286713	0.1150906311	0.204620462	0.2884230688
178	0.4281753328	0.8201511556	0.9211438475	0.1160733785	0.2061675718	0.2896392076
179	0.4278684156	0.8201950962	0.9227430556	0.1160733785	0.2062075655	0.290024394
180	0.4275120101	0.8201950962	0.9220103986	0.1161825726	0.2063615206	0.28998783
181	0.4272182455	0.8203708586	0.9218213058	0.1171653199	0.2079054447	0.2911979858
182	0.4269108636	0.8203488883	0.9195893926	0.1173837082	0.2081921177	0.2909353002
183	0.4266347812	0.8206345022	0.9204737733	0.1188032321	0.2104448743	0.2929516058
184	0.426195476	0.8206564724	0.9205409975	0.1189124263	0.2106179286	0.2931061986
185	0.4258682259	0.820920116	0.9199332777	0.1204411444	0.2129960413	0.2948855858
186	0.4255050799	0.8210958784	0.9225645296	0.1209871151	0.2139202626	0.2962185799
187	0.4251687491	0.8212277001	0.921552436	0.1218606683	0.2152570161	0.2970654278
188	0.4248694322	0.8214254328	0.9200652529	0.123170998	0.217257319	0.2983329782
189	0.4245743557	0.8215572546	0.9204545455	0.1238261629	0.2182868142	0.2992443271
190	0.4242980682	0.8216231655	0.9206477733	0.1241537454	0.2188011161	0.2996990872
191	0.424043458	0.8216890764	0.9215210356	0.1243721337	0.2191649028	0.3001877105
192	0.4237558587	0.8219307496	0.9208633094	0.1257916576	0.2213469113	0.3017791018
193	0.4234838451	0.8220186308	0.9211155378	0.1262284342	0.2220301546	0.3023807774
194	0.4232609709	0.8221724229	0.9228934817	0.1267744049	0.2229262673	0.3034999314
195	0.4229691187	0.8221284823	0.9214285714	0.1267744049	0.2228834709	0.3031313966
196	0.4227218605	0.8221724229	0.920221169	0.1272111815	0.2235226401	0.3033634603
197	0.4225114405	0.8222383338	0.9197482297	0.1276479581	0.2241825678	0.3037791587
198	0.4222277886	0.8223481853	0.91875	0.1284123171	0.2253305231	0.3044602511
199	0.4219492456	0.8223921258	0.9188767551	0.1286307054	0.2256704981	0.3047587324
200	0.4216510143	0.8225898585	0.9214007782	0.1292858703	0.226754764	0.3061985658
201	0.4214341371	0.8226337991	0.9208688906	0.1296134527	0.2272422705	0.306462138
202	0.4211631016	0.8226777397	0.9203402939	0.1299410352	0.2277294039	0.3067256976
203	0.4209579955	0.8228535021	0.92147806	0.1307053942	0.2289375538	0.3079438296
204	0.4207421646	0.8229633535	0.9198473282	0.1315789474	0.230225449	0.3085831653
205	0.4205157827	0.8229633535	0.9198473282	0.1315789474	0.230225449	0.3085831653
206	0.4202734849	0.8229633535	0.9172989378	0.132015724	0.2308132875	0.3084542747
207	0.4199988774	0.8229853238	0.9179954442	0.132015724	0.2308353222	0.3086336478
208	0.4196985589	0.8231391159	0.9190620272	0.1326708888	0.231870229	0.309696592
209	0.4194649865	0.8231391159	0.9190620272	0.1326708888	0.231870229	0.309696592
210	0.4192344997	0.823292908	0.9188580015	0.133544442	0.2331966822	0.3106923086
211	0.4190449999	0.8232709377	0.9175412294	0.1336536362	0.2333206252	0.3104820844
212	0.4188040162	0.823292908	0.9176029963	0.1337628303	0.2334889927	0.3106287322
213	0.418657694	0.823292908	0.9182295574	0.1336536362	0.2333428653	0.3106604045
214	0.4183927378	0.8233588189	0.9177877429	0.1340904128	0.2339939024	0.3110683143
215	0.4181059272	0.8235345812	0.9188988095	0.1348547718	0.2351932965	0.3122695959
216	0.4178538271	0.8235785218	0.9183976261	0.1351823542	0.2356748525	0.3125296989
217	0.4175810501	0.8235785218	0.9183976261	0.1351823542	0.2356748525	0.3125296989
218	0.4173622148	0.8236224624	0.9178994083	0.1355099367	0.2361560419	0.3127897843
219	0.4171435498	0.8237103436	0.9181415929	0.1359467133	0.2368270877	0.3133721947
220	0.4169530608	0.8236883733	0.9180811808	0.1358375191	0.2366593741	0.3132266804
221	0.4167172296	0.8237542842	0.9182621502	0.1361651016	0.2371624192	0.3136630471
222	0.4164980965	0.8237762545	0.917707568	0.1363834898	0.2374750452	0.3137771173
223	0.4162961803	0.8238421654	0.9185022026	0.1366018781	0.2378326996	0.3142440498
224	0.4161145043	0.8239080763	0.9180687637	0.1370386547	0.23847981	0.3146479083
225	0.4158410856	0.8240618684	0.9184861718	0.1378030138	0.2396505887	0.3156611926
226	0.4156197377	0.8241497495	0.918115942	0.1383489845	0.240463086	0.3162078635
227	0.4154213515	0.8241936901	0.9182344428	0.1385673728	0.2407969639	0.3164963926
228	0.4152140067	0.8242156604	0.9176895307	0.1387857611	0.2411078441	0.3166097028
229	0.4149614123	0.8243694525	0.9181034483	0.1395501201	0.2422748815	0.3176173509
230	0.4147703285	0.8244573337	0.917739628	0.1400960908	0.2430845017	0.3181612325
231	0.414533863	0.8246330961	0.9182076814	0.140969644	0.2444149943	0.3193076403
232	0.414321352	0.8246111258	0.9181494662	0.1408604499	0.244248793	0.3191645344
233	0.4140357834	0.8247649178	0.9179632249	0.1417340031	0.2455542944	0.3201346234
234	0.413866792	0.8247209772	0.9172560113	0.1416248089	0.2453651154	0.3198187523
235	0.4136898587	0.8247868881	0.9174311927	0.1419523914	0.2458628842	0.3202470615
236	0.4135002836	0.8248747693	0.9176636172	0.1423891679	0.2465261367	0.3208173709
237	0.4133348503	0.824852799	0.9170182841	0.1423891679	0.2465028355	0.3206448014
238	0.4131727389	0.8248747693	0.9176636172	0.1423891679	0.2465261367	0.3208173709
239	0.4129701354	0.8248967396	0.9171348315	0.1426075562	0.2468342468	0.3209297326
240	0.4127581856	0.8250285614	0.9168994413	0.1433719153	0.2479697828	0.3217533345
241	0.4125581591	0.8251603832	0.9166666667	0.1441362743	0.2491036045	0.3225751658
242	0.4123478679	0.8252702346	0.9169550173	0.144682245	0.2499292653	0.323283276
243	0.4121034946	0.8253800861	0.9178176796	0.1451190216	0.2506128606	0.3240197616
244	0.411909824	0.8254679673	0.9186206897	0.1454466041	0.2511312217	0.3246141561
245	0.4117284457	0.8254899376	0.9181004818	0.1456649924	0.2514371878	0.3247252189
246	0.4115344113	0.8255778188	0.918325326	0.1461017689	0.2520960904	0.3252886343
247	0.4113391286	0.8257975218	0.9194539249	0.1470845163	0.2536006778	0.326723452
248	0.4111558615	0.825819492	0.9200819672	0.1470845163	0.2536245528	0.3268938044
249	0.41091819	0.8259073732	0.9202997275	0.1475212929	0.2542819499	0.3274540999
250	0.4107131036	0.8261270762	0.9202702703	0.1487224285	0.2560631698	0.328821069
251	0.4105670827	0.8261051059	0.9196488859	0.1487224285	0.2560391014	0.3286516219
252	0.4103936402	0.8261490465	0.9208924949	0.1487224285	0.2560872426	0.3289906669
253	0.410138645	0.8261270762	0.9191374663	0.1489408168	0.2563427927	0.3287613355
254	0.4099506518	0.8261710168	0.9203778677	0.1489408168	0.2563909774	0.3290998803
255	0.4097686731	0.8261929871	0.9198653199	0.1491592051	0.256694541	0.3292092401
256	0.4095799343	0.8262149574	0.9199192463	0.1492683992	0.2568583239	0.3293485176
257	0.4093892231	0.8263028386	0.9201342282	0.1497051758	0.257513148	0.3299051212
258	0.4091834724	0.8263248089	0.9196249163	0.1499235641	0.2578161675	0.3300143675
259	0.4089982494	0.8265225415	0.9201065246	0.1509063114	0.2592870544	0.331263319
260	0.4088186298	0.82641269	0.9187208528	0.150578729	0.2587484755	0.3305109804
261	0.4085973643	0.8265664821	0.920212766	0.1511246997	0.2596135809	0.331540314
262	0.4083387417	0.8266763336	0.9199205824	0.1517798646	0.2605680007	0.3322023328
263	0.4081636518	0.8267642148	0.9201320132	0.1522166412	0.2612199007	0.3327547339
264	0.4079990371	0.8268301257	0.9202898551	0.1525442236	0.2617085051	0.3331685182
265	0.4077951905	0.8269839177	0.9206557377	0.1533085827	0.2628475147	0.3341323028
266	0.4076156738	0.8270278583	0.9207596595	0.153526971	0.263172672	0.3344072316
267	0.4074446113	0.8271596801	0.9210697978	0.1541821358	0.2641474137	0.3352308562
268	0.4072460819	0.8272915019	0.9213775179	0.1548373007	0.265121062	0.3360527478
269	0.4070372821	0.8273354425	0.9214795587	0.155055689	0.2654453687	0.3363263287
270	0.4068586628	0.8274672643	0.9217840983	0.1557108539	0.2664175619	0.3371459282
271	0.4066536084	0.8275112049	0.9218850872	0.1559292422	0.2667413841	0.3374187486
272	0.4064945994	0.8275551454	0.9209003215	0.1563660188	0.2673387473	0.337632692
273	0.4063009847	0.8276430266	0.9211032713	0.1568027954	0.2679854437	0.3381773857
274	0.4061080595	0.8277748484	0.9214057508	0.1574579603	0.2689545836	0.3389930204
275	0.4059285721	0.8278627296	0.9221442246	0.1577855427	0.2694638695	0.3395651019
276	0.4057704866	0.8278846999	0.9227330779	0.1577855427	0.2694889966	0.339730134
277	0.4056521336	0.8279066702	0.9227823867	0.1578947368	0.2696503497	0.3398656782
278	0.4054568556	0.8280824326	0.923712651	0.1586590959	0.2708042121	0.3409779964
279	0.4052983296	0.8281263731	0.9227359088	0.1590958725	0.2713979696	0.3411891407
280	0.4051302365	0.8281703137	0.9222994315	0.1594234549	0.2718555069	0.3414299107
281	0.4050002226	0.8282362246	0.922979798	0.1596418432	0.2722025694	0.3418638741
282	0.4048433338	0.8283241058	0.9237074401	0.1599694256	0.27271035	0.3424322838
283	0.4046668776	0.8282801652	0.9225440806	0.1599694256	0.2726595943	0.3421041881
284	0.404448478	0.8283241058	0.9221105528	0.1602970081	0.2731162791	0.3423445013
285	0.4042339877	0.8283900167	0.9217282405	0.1607337847	0.2737331474	0.3427193505
286	0.4040834742	0.8284998682	0.9209215442	0.1614981437	0.2748049052	0.3433340959
287	0.4038950434	0.8285218385	0.9204474829	0.161716532	0.2750998421	0.3434399945
288	0.4037546721	0.82863169	0.9201732673	0.1623716969	0.2760348988	0.3440824628
289	0.403577977	0.8287195711	0.9203703704	0.1628084735	0.2766747077	0.3446181905
290	0.4033766748	0.8288294226	0.9206153846	0.1633544442	0.2774738014	0.3452868543
291	0.4031489641	0.8289392741	0.9213759214	0.1637912208	0.2781383275	0.34598262
292	0.4029937855	0.8289392741	0.9203431373	0.1640096091	0.2784059314	0.3459263879
293	0.4028225379	0.8289612444	0.9198776758	0.1642279974	0.2786991569	0.346031911
294	0.4026035847	0.8290271553	0.92002442	0.1645555798	0.2791774731	0.3464317886
295	0.4023833539	0.8292907988	0.9200968523	0.1659751037	0.2812210916	0.3479996955
296	0.402205836	0.8295764127	0.9207207207	0.1673946276	0.2832855955	0.3497212743
297	0.4019900278	0.8297302048	0.9225690276	0.1678314042	0.2839985218	0.3507289188
298	0.4018275895	0.8297741454	0.9211469534	0.168377375	0.2847119645	0.350908935
299	0.4017049832	0.8297961157	0.9211940299	0.1684865691	0.2848703037	0.3510406868
300	0.4015330889	0.8298180859	0.920738975	0.1687049574	0.2851605759	0.3511448588
301	0.4013545959	0.8299499077	0.9210213777	0.1693601223	0.2861095739	0.3519342387
302	0.4011899754	0.8302135513	0.9215801887	0.1706704521	0.2880044223	0.3535085155
303	0.4010409191	0.8302355216	0.9216263995	0.1707796462	0.2881621373	0.3536394373
304	0.4008715847	0.8303673434	0.9223985891	0.1713256169	0.2889768855	0.3544516494
305	0.4006852448	0.8305431057	0.9232571763	0.172089976	0.2901058445	0.3555232985
306	0.4005276616	0.8306309869	0.9234365868	0.1725267526	0.2907351182	0.3560442983
307	0.4003917156	0.8306968978	0.9230769231	0.1729635292	0.2913371344	0.3564069233
308	0.4002090717	0.8308506899	0.923389437	0.1737278882	0.292436357	0.3573162849
309	0.4000422111	0.8309385711	0.923566879	0.1741646648	0.2930638493	0.3578350425
310	0.3998550212	0.8309166008	0.9225433526	0.1742738589	0.2931667891	0.357650498
311	0.3996778425	0.8309825116	0.9221902017	0.1747106355	0.2937666391	0.3580120526
312	0.3995600773	0.8310703928	0.9233429395	0.1749290238	0.2941338474	0.3585844546
313	0.3994667238	0.8311363037	0.9234752589	0.1752566062	0.2946035242	0.3589723964
314	0.3992912994	0.8312022146	0.9236071223	0.1755841887	0.2950729425	0.3593599844
315	0.3991036158	0.831158274	0.9210977702	0.1759117711	0.2954066196	0.3589663373
316	0.3989295891	0.8312461552	0.9227246709	0.1760209653	0.2956441999	0.3595635928
317	0.3987367944	0.8313120661	0.9233409611	0.1762393536	0.2959838621	0.35997781
318	0.3985565436	0.8312241849	0.9226804124	0.1759117711	0.2954878944	0.3594345136
319	0.3983977459	0.8312900958	0.922813036	0.1762393536	0.295956725	0.3598216339
