iter	Passed	Remaining
561	12024	116347
562	12041	116283
563	12059	116232
564	12075	116157
565	12094	116115
566	12111	116053
567	12128	115984
568	12144	115915
569	12160	115847
570	12177	115778
571	12193	115709
572	12215	115697
573	12234	115653
574	12253	115609
575	12269	115537
576	12285	115468
577	12302	115406
578	12322	115369
579	12339	115314
580	12357	115259
581	12374	115195
582	12392	115144
583	12411	115104
584	12428	115044
585	12449	115020
586	12467	114969
587	12484	114908
588	12500	114843
589	12518	114783
590	12535	114730
591	12574	114866
592	12680	115621
593	12707	115651
594	12737	115712
595	12772	115805
596	12798	115832
597	12815	115772
598	12835	115733
599	12854	115691
600	12871	115630
601	12890	115584
602	12910	115549
603	12928	115497
604	12944	115429
605	12959	115354
606	12973	115268
607	12988	115191
608	13005	115125
609	13024	115080
610	13046	115067
611	13061	114989
612	13075	114906
613	13091	114841
614	13106	114762
615	13121	114686
616	13137	114620
617	13152	114545
618	13167	114469
619	13184	114407
620	13200	114344
621	13219	114301
622	13238	114255
623	13252	114176
624	13267	114103
625	13283	114036
626	13302	113995
627	13317	113920
628	13335	113867
629	13352	113813
630	13367	113743
631	13384	113681
632	13399	113610
633	13415	113547
634	13429	113464
635	13445	113400
636	13460	113323
637	13475	113250
638	13492	113200
639	13508	113129
640	13522	113053
641	13541	113012
642	13555	112934
643	13569	112856
644	13585	112790
645	13600	112720
646	13614	112642
647	13631	112583
648	13653	112570
649	13791	113517
650	13870	113971
651	13898	113997
652	13957	114287
653	13985	114321
654	14007	114304
655	14022	114234
656	14040	114179
657	14063	114173
658	14084	114151
659	14100	114081
660	14112	113988
661	14128	113924
662	14144	113861
663	14161	113805
664	14181	113770
665	14199	113726
666	14215	113658
667	14234	113623
668	14254	113589
669	14272	113540
670	14291	113503
671	14310	113460
672	14327	113407
673	14344	113347
674	14358	113269
675	14374	113208
676	14391	113154
677	14408	113100
678	14426	113050
679	14441	112981
680	14456	112917
681	14476	112879
682	14495	112842
683	14511	112780
684	14531	112751
685	14548	112701
686	14564	112636
687	14581	112585
688	14596	112511
689	14611	112448
690	14627	112385
691	14644	112332
692	14663	112289
693	14681	112251
694	14700	112207
695	14717	112158
696	14738	112138
697	14757	112101
698	14774	112047
699	14792	112000
700	14811	111966
701	14829	111916
702	14861	111980
703	14980	112697
704	15004	112693
705	15041	112790
706	15094	113006
707	15123	113041
708	15145	113023
709	15159	112950
710	15175	112886
711	15189	112810
712	15204	112741
713	15219	112678
714	15233	112603
715	15248	112534
716	15264	112469
717	15282	112424
718	15296	112355
719	15312	112288
720	15329	112236
721	15345	112178
722	15361	112120
723	15377	112062
724	15393	111998
725	15408	111935
726	15425	111886
727	15443	111835
728	15457	111767
729	15481	111763
730	15497	111705
731	15512	111637
732	15526	111567
733	15542	111509
734	15557	111442
735	15573	111385
736	15587	111314
737	15601	111236
738	15618	111186
739	15639	111166
740	15655	111107
741	15672	111062
742	15689	111008
743	15706	110961
744	15722	110902
745	15744	110884
746	15760	110830
747	15779	110797
748	15800	110769
749	15820	110744
750	15842	110727
751	15863	110703
752	15889	110718
753	15913	110717
754	15935	110703
755	15953	110662
756	16076	111344
757	16099	111339
758	16123	111337
759	16150	111354
760	16175	111356
761	16201	111370
762	16219	111322
763	16236	111272
764	16255	111236
765	16273	111192
766	16295	111177
767	16312	111129
768	16330	111084
769	16349	111049
770	16366	110997
771	16384	110953
772	16400	110901
773	16417	110848
774	16435	110806
775	16455	110775
776	16473	110737
777	16497	110735
778	16531	110800
779	16550	110759
780	16570	110731
781	16595	110732
782	16614	110701
783	16635	110678
784	16655	110646
785	16673	110606
786	16692	110567
787	16710	110529
788	16726	110470
789	16744	110427
790	16764	110400
791	16779	110338
792	16793	110270
793	16808	110210
794	16823	110146
795	16838	110085
796	16856	110040
797	16871	109982
798	16884	109907
799	16900	109855
800	16915	109790
801	16929	109727
802	16944	109664
803	16959	109602
804	16973	109535
805	16987	109472
806	17003	109416
807	17017	109347
808	17031	109284
809	17047	109229
810	17063	109175
811	17193	109852
812	17281	110255
813	17303	110241
814	17339	110312
815	17397	110527
816	17419	110506
817	17445	110516
818	17466	110490
819	17483	110443
820	17501	110403
821	17517	110347
822	17535	110306
823	17552	110256
824	17571	110218
825	17586	110163
826	17603	110109
827	17616	110042
828	17632	109984
829	17652	109955
830	17671	109923
831	17690	109886
832	17710	109855
833	17731	109835
834	17751	109807
835	17771	109777
836	17787	109720
837	17802	109660
838	17815	109591
839	17831	109537
840	17851	109506
841	17869	109468
842	17889	109437
843	17908	109405
844	17925	109355
845	17941	109301
846	17959	109259
847	17973	109198
848	17989	109146
849	18007	109106
850	18024	109055
851	18039	109001
852	18056	108951
853	18071	108895
854	18085	108831
855	18101	108779
856	18117	108725
857	18131	108663
858	18146	108602
859	18163	108557
860	18181	108520
861	18201	108493
862	18222	108466
863	18241	108436
864	18274	108483
865	18388	109012
866	18412	109009
867	18437	109009
868	18467	109042
869	18503	109105
870	18535	109148
871	18557	109132
872	18571	109070
873	18587	109014
874	18604	108969
875	18622	108929
876	18638	108878
877	18656	108835
878	18673	108791
879	18690	108742
880	18705	108685
881	18720	108627
882	18735	108571
883	18752	108527
884	18767	108471
885	18783	108416
886	18798	108363
887	18814	108310
888	18828	108249
889	18844	108195
890	18865	108172
891	18882	108127
892	18897	108072
893	18913	108023
894	18928	107965
895	18943	107912
896	18963	107881
897	18977	107822
898	18992	107764
899	19005	107699
900	19019	107638
901	19035	107586
902	19058	107578
903	19077	107545
904	19096	107509
905	19116	107482
906	19133	107441
907	19151	107401
908	19168	107359
909	19184	107308
910	19199	107251
911	19213	107190
912	19227	107128
913	19242	107076
914	19259	107033
915	19272	106967
916	19287	106914
917	19301	106853
918	19316	106795
919	19332	106747
920	19349	106705
921	19365	106655
922	19494	107232
923	19515	107206
924	19551	107267
925	19597	107381
926	19632	107438
927	19652	107408
928	19668	107363
929	19683	107304
930	19698	107249
931	19715	107206
932	19735	107178
933	19753	107143
934	19770	107101
935	19788	107061
936	19805	107018
937	19822	106975
938	19839	106930
939	19856	106885
940	19872	106838
941	19888	106791
942	19903	106736
943	19919	106684
944	19934	106634
945	19951	106588
946	19969	106554
947	19989	106525
948	20005	106480
949	20020	106424
950	20037	106380
951	20055	106346
952	20073	106307
953	20090	106264
954	20105	106213
955	20124	106180
956	20142	106140
957	20160	106103
958	20177	106061
959	20196	106032
960	20211	105981
961	20229	105943
962	20248	105911
963	20267	105876
964	20285	105841
965	20301	105792
966	20318	105751
967	20334	105708
968	20351	105665
969	20366	105611
970	20380	105554
971	20395	105503
972	20408	105441
973	20423	105387
974	20439	105342
975	20456	105300
976	20474	105263
977	20663	106105
978	20684	106087
979	20705	106061
980	20737	106098
981	20772	106148
982	20798	106149
983	20814	106103
984	20829	106048
985	20845	106005
986	20864	105969
987	20879	105919
988	20896	105875
989	20912	105828
990	20925	105767
991	20940	105715
992	20956	105667
993	20973	105625
994	20989	105582
995	21004	105528
996	21022	105490
997	21042	105465
998	21058	105418
999	21073	105369
1000	21089	105320
1001	21106	105279
1002	21121	105228
1003	21138	105186
1004	21158	105162
1005	21179	105139
1006	21194	105089
1007	21209	105035
1008	21223	104983
1009	21238	104929
1010	21254	104884
1011	21268	104830
1012	21284	104781
1013	21297	104723
1014	21311	104668
1015	21327	104621
1016	21343	104577
1017	21361	104542
1018	21378	104498
1019	21392	104443
1020	21405	104386
1021	21418	104327
1022	21434	104279
1023	21451	104239
1024	21468	104199
1025	21483	104149
1026	21497	104095
1027	21511	104043
1028	21529	104006
1029	21552	103994
1030	21571	103966
1031	21589	103931
1032	21607	103896
1033	21627	103868
1034	21646	103838
1035	21674	103853
1036	21800	104333
1037	21817	104293
1038	21848	104322
1039	21917	104528
1040	21942	104528
1041	21964	104510
1042	21981	104468
1043	21994	104412
1044	22008	104358
1045	22024	104309
1046	22038	104254
1047	22051	104198
1048	22071	104170
1049	22086	104120
1050	22100	104070
1051	22116	104025
1052	22132	103976
1053	22146	103922
1054	22160	103872
1055	22177	103832
1056	22190	103774
1057	22205	103725
1058	22221	103680
1059	22237	103633
1060	22252	103584
1061	22269	103545
1062	22282	103490
1063	22301	103459
1064	22319	103425
1065	22333	103373
1066	22346	103313
1067	22361	103263
1068	22377	103222
1069	22392	103171
1070	22406	103121
1071	22421	103073
1072	22437	103027
1073	22454	102987
1074	22470	102945
1075	22485	102898
1076	22500	102851
1077	22516	102808
1078	22532	102765
1079	22546	102713
1080	22563	102672
1081	22578	102623
1082	22592	102575
1083	22608	102530
1084	22623	102481
1085	22640	102445
1086	22658	102411
1087	22678	102386
1088	22697	102356
1089	22717	102331
1090	22736	102304
1091	22753	102264
1092	22771	102233
1093	22817	102324
1094	22920	102670
1095	22944	102663
1096	22976	102694
1097	23015	102751
1098	23036	102731
1099	23054	102697
1100	23071	102660
1101	23088	102619
1102	23104	102577
1103	23119	102530
1104	23136	102491
1105	23151	102443
1106	23167	102401
1107	23182	102352
1108	23196	102303
1109	23211	102256
1110	23225	102205
1111	23239	102153
1112	23252	102098
1113	23268	102057
1114	23284	102011
1115	23298	101961
1116	23312	101910
1117	23326	101861
1118	23341	101812
1119	23357	101771
1120	23376	101743
1121	23396	101716
1122	23414	101684
1123	23428	101634
1124	23443	101587
1125	23459	101548
1126	23476	101509
1127	23492	101467
1128	23508	101427
1129	23525	101387
1130	23539	101339
1131	23555	101297
1132	23573	101262
1133	23587	101212
1134	23603	101173
1135	23621	101141
1136	23640	101111
1137	23656	101070
1138	23675	101042
1139	23691	101001
1140	23710	100971
1141	23724	100923
1142	23737	100869
1143	23753	100829
1144	23770	100790
1145	23784	100742
1146	23799	100696
1147	23815	100656
1148	23833	100622
1149	23850	100585
1150	23868	100555
1151	23885	100517
1152	23912	100524
1153	24109	101245
1154	24134	101240
1155	24167	101270
1156	24228	101414
1157	24252	101408
1158	24279	101412
1159	24296	101374
1160	24312	101334
1161	24328	101290
1162	24345	101256
1163	24362	101215
1164	24378	101177
1165	24395	101140
1166	24413	101104
1167	24428	101059
1168	24444	101017
1169	24461	100982
1170	24476	100936
1171	24491	100892
1172	24511	100865
1173	24527	100825
1174	24545	100792
1175	24564	100764
1176	24580	100723
1177	24594	100676
1178	24613	100647
1179	24636	100634
1180	24655	100603
1181	24671	100562
1182	24687	100524
1183	24706	100497
1184	24722	100453
1185	24736	100405
1186	24752	100363
1187	24767	100319
1188	24782	100274
1189	24798	100234
1190	24813	100190
1191	24827	100144
1192	24845	100112
1193	24863	100077
1194	24878	100033
1195	24892	99984
1196	24909	99951
1197	24925	99908
1198	24940	99865
1199	24962	99848
1200	24983	99828
1201	25005	99812
1202	25027	99796
1203	25048	99776
1204	25070	99760
1205	25090	99739
1206	25219	100148
1207	25243	100137
1208	25267	100131
1209	25305	100174
1210	25338	100205
1211	25361	100190
1212	25395	100220
1213	25412	100183
1214	25424	100128
1215	25439	100085
1216	25455	100044
1217	25472	100007
1218	25487	99962
1219	25503	99924
1220	25522	99895
1221	25541	99865
1222	25560	99839
1223	25580	99814
1224	25598	99782
1225	25616	99749
1226	25634	99718
1227	25650	99677
1228	25666	99637
1229	25683	99601
1230	25701	99568
1231	25718	99535
1232	25738	99509
1233	25753	99466
1234	25767	99417
1235	25783	99377
1236	25799	99338
1237	25813	99294
1238	25829	99250
1239	25847	99220
1240	25864	99183
1241	25880	99147
1242	25897	99110
1243	25914	99073
1244	25929	99031
1245	25945	98993
1246	25960	98949
1247	25978	98918
1248	25995	98881
1249	26011	98844
1250	26027	98803
1251	26042	98760
1252	26057	98717
1253	26072	98677
1254	26089	98640
1255	26105	98603
1256	26120	98559
1257	26137	98523
1258	26151	98479
1259	26167	98437
1260	26180	98389
1261	26196	98350
1262	26210	98306
1263	26278	98462
1264	26358	98663
1265	26380	98646
1266	26410	98660
1267	26435	98655
1268	26471	98690
1269	26497	98686
1270	26512	98644
1271	26525	98594
1272	26540	98554
1273	26553	98503
1274	26571	98469
1275	26585	98423
1276	26601	98387
1277	26616	98342
1278	26631	98300
1279	26647	98264
1280	26661	98217
1281	26678	98182
1282	26697	98154
1283	26714	98121
1284	26735	98098
1285	26752	98063
1286	26771	98038
1287	26786	97996
1288	26804	97963
1289	26820	97926
1290	26839	97898
1291	26854	97857
1292	26870	97820
1293	26885	97777
1294	26901	97737
1295	26916	97697
1296	26931	97654
1297	26946	97614
1298	26961	97573
1299	26979	97542
1300	26994	97499
1301	27010	97463
1302	27027	97429
1303	27045	97397
1304	27065	97373
1305	27085	97349
1306	27101	97312
1307	27116	97270
1308	27131	97228
1309	27146	97188
1310	27160	97144
1311	27179	97115
1312	27198	97088
1313	27212	97045
1314	27227	97004
1315	27242	96962
1316	27256	96919
1317	27273	96885
1318	27289	96847
1319	27308	96820
1320	27323	96779
1321	27438	97092
1322	27546	97379
1323	27568	97365
1324	27628	97482
1325	27655	97481
1326	27682	97483
1327	27712	97494
1328	27729	97461
1329	27745	97421
1330	27759	97377
1331	27776	97343
1332	27794	97311
1333	27808	97268
1334	27823	97226
1335	27840	97190
1336	27853	97142
1337	27865	97091
1338	27882	97056
1339	27896	97013
1340	27910	96969
1341	27926	96930
1342	27941	96891
1343	27957	96852
1344	27972	96812
1345	27986	96768
1346	28001	96726
1347	28015	96683
1348	28035	96658
1349	28054	96632
1350	28071	96598
1351	28089	96568
1352	28104	96528
1353	28121	96492
1354	28138	96459
1355	28154	96424
1356	28174	96399
1357	28192	96370
1358	28209	96335
1359	28226	96301
1360	28242	96265
1361	28260	96235
1362	28277	96201
1363	28294	96168
1364	28308	96123
1365	28321	96077
1366	28336	96035
1367	28350	95992
1368	28367	95959
1369	28384	95927
1370	28402	95898
1371	28425	95883
1372	28443	95854
1373	28465	95838
1374	28485	95816
1375	28506	95794
1376	28539	95816
1377	28668	96157
1378	28691	96144
1379	28743	96226
1380	28793	96305
1381	28823	96315
1382	28843	96290
1383	28860	96257
1384	28877	96224
1385	28897	96198
1386	28913	96162
1387	28933	96137
1388	28949	96101
1389	28968	96075
1390	28984	96037
1391	29000	96001
1392	29018	95971
1393	29035	95936
1394	29053	95906
1395	29069	95871
1396	29087	95840
1397	29104	95806
1398	29121	95773
1399	29137	95737
1400	29155	95708
1401	29178	95692
1402	29194	95657
1403	29209	95618
1404	29228	95589
1405	29244	95553
1406	29261	95522
1407	29278	95488
1408	29295	95456
1409	29311	95419
1410	29326	95378
1411	29341	95339
1412	29357	95304
1413	29379	95285
1414	29394	95247
1415	29411	95212
1416	29428	95181
1417	29445	95149
1418	29464	95120
1419	29482	95091
1420	29498	95054
1421	29516	95025
1422	29532	94990
1423	29547	94949
1424	29563	94915
1425	29579	94879
1426	29594	94839
1427	29612	94810
1428	29629	94777
1429	29646	94743
1430	29780	95086
1431	29864	95267
1432	29887	95250
1433	29912	95244
1434	29937	95238
1435	29972	95261
1436	30018	95318
1437	30033	95281
1438	30047	95238
1439	30064	95203
1440	30079	95165
1441	30093	95122
1442	30106	95077
1443	30122	95041
1444	30136	94998
1445	30151	94958
1446	30168	94926
1447	30183	94886
1448	30196	94839
1449	30211	94800
1450	30226	94761
1451	30240	94721
1452	30255	94679
1453	30270	94641
1454	30284	94598
1455	30298	94558
1456	30313	94520
1457	30329	94483
1458	30349	94459
1459	30365	94423
1460	30380	94384
1461	30396	94349
1462	30413	94316
1463	30430	94284
1464	30446	94249
1465	30464	94220
1466	30479	94182
1467	30495	94146
1468	30510	94106
1469	30526	94069
1470	30543	94038
1471	30560	94008
1472	30576	93972
1473	30589	93927
1474	30603	93886
1475	30619	93850
1476	30636	93817
1477	30652	93783
1478	30672	93760
1479	30689	93727
1480	30706	93696
1481	30722	93661
1482	30742	93638
1483	30763	93617
1484	30791	93619
1485	30818	93617
1486	30856	93648
1487	30983	93950
1488	31012	93954
1489	31069	94042
1490	31118	94106
1491	31145	94103
1492	31166	94083
1493	31190	94073
1494	31220	94078
1495	31249	94083
1496	31275	94076
1497	31296	94056
1498	31318	94037
1499	31337	94013
1500	31356	93987
1501	31379	93972
1502	31403	93960
1503	31422	93933
1504	31439	93899
1505	31455	93865
1506	31475	93841
1507	31496	93821
1508	31512	93785
1509	31528	93749
1510	31545	93719
1511	31565	93695
1512	31582	93663
1513	31605	93646
1514	31631	93641
1515	31653	93623
1516	31679	93618
1517	31697	93589
1518	31715	93559
1519	31732	93526
1520	31748	93490
1521	31767	93466
1522	31783	93431
1523	31798	93393
1524	31814	93358
1525	31829	93320
1526	31843	93278
1527	31861	93249
1528	31877	93212
1529	31891	93174
1530	31907	93138
1531	31922	93100
1532	31937	93061
1533	31952	93025
1534	31978	93019
1535	32100	93293
1536	32120	93267
1537	32152	93280
1538	32192	93313
1539	32217	93305
1540	32233	93270
1541	32249	93235
1542	32265	93198
1543	32278	93157
1544	32294	93120
1545	32309	93083
1546	32324	93045
1547	32337	93000
1548	32351	92962
1549	32367	92925
1550	32382	92889
1551	32401	92861
1552	32431	92867
1553	32455	92854
1554	32472	92824
1555	32491	92796
1556	32507	92761
1557	32523	92728
1558	32539	92692
1559	32557	92665
1560	32578	92643
1561	32597	92616
1562	32613	92580
1563	32631	92552
1564	32645	92513
1565	32663	92483
1566	32678	92445
1567	32692	92406
1568	32708	92370
1569	32722	92331
1570	32738	92296
1571	32755	92266
1572	32772	92234
1573	32788	92198
1574	32803	92162
1575	32820	92130
1576	32835	92094
1577	32851	92058
1578	32868	92028
1579	32883	91991
1580	32899	91955
1581	32914	91919
1582	32929	91883
1583	32945	91848
1584	32963	91818
1585	32979	91786
1586	32996	91754
1587	33013	91723
1588	33028	91685
1589	33042	91646
1590	33058	91613
1591	33072	91573
1592	33188	91816
1593	33290	92017
1594	33312	92001
1595	33340	91999
1596	33373	92011
1597	33401	92010
1598	33424	91995
1599	33450	91988
1600	33467	91956
1601	33483	91923
1602	33501	91895
1603	33519	91865
1604	33534	91828
1605	33553	91802
1606	33574	91782
1607	33593	91755
1608	33611	91725
1609	33628	91694
1610	33645	91662
1611	33662	91631
1612	33678	91597
1613	33695	91567
1614	33708	91524
1615	33723	91487
1616	33737	91448
1617	33755	91420
1618	33771	91384
1619	33793	91368
1620	33808	91329
1621	33823	91293
1622	33837	91255
1623	33855	91225
1624	33870	91188
1625	33885	91154
1626	33901	91120
1627	33916	91084
1628	33935	91056
1629	33952	91027
1630	33966	90988
1631	33980	90948
1632	33995	90912
1633	34011	90876
1634	34028	90846
1635	34042	90808
1636	34060	90779
1637	34076	90746
1638	34091	90710
1639	34106	90673
1640	34121	90638
1641	34138	90606
1642	34156	90577
1643	34172	90545
1644	34188	90510
1645	34203	90476
1646	34218	90438
1647	34233	90402
1648	34248	90365
1649	34262	90328
1650	34319	90402
1651	34412	90571
1652	34433	90552
1653	34475	90586
1654	34520	90629
1655	34551	90634
1656	34579	90631
1657	34601	90614
1658	34617	90580
1659	34634	90550
1660	34649	90513
1661	34665	90480
1662	34683	90452
1663	34700	90421
1664	34720	90398
1665	34737	90367
1666	34752	90332
1667	34768	90298
1668	34787	90272
