iter	Passed	Remaining
342	7668	126480
343	7682	126321
344	7698	126189
345	7711	126018
346	7725	125849
347	7743	125758
348	7757	125611
349	7783	125644
350	8057	129673
351	8090	129807
352	8120	129900
353	8150	130000
354	8201	130416
355	8268	131080
356	8296	131140
357	8322	131155
358	8346	131146
359	8371	131161
360	8388	131026
361	8403	130879
362	8424	130815
363	8438	130663
364	8455	130538
365	8480	130537
366	8505	130542
367	8532	130579
368	8558	130609
369	8579	130544
370	8592	130375
371	8605	130187
372	8617	130003
373	8630	129832
374	8644	129670
375	8661	129559
376	8679	129459
377	8708	129515
378	8733	129529
379	8755	129492
380	8772	129374
381	8786	129226
382	8798	129043
383	8812	128876
384	8824	128699
385	8838	128544
386	8850	128363
387	8866	128240
388	8884	128145
389	8902	128065
390	8921	127986
391	8943	127947
392	8961	127856
393	8982	127811
394	9005	127790
395	9027	127749
396	9044	127654
397	9074	127722
398	9203	129192
399	9291	130087
400	9313	130043
401	9337	130028
402	9363	130045
403	9417	130445
404	9458	130662
405	9500	130905
406	9527	130921
407	9552	130925
408	9573	130865
409	9590	130753
410	9604	130612
411	9623	130519
412	9642	130437
413	9661	130365
414	9680	130272
415	9698	130188
416	9715	130071
417	9732	129971
418	9749	129865
419	9768	129786
420	9792	129765
421	9811	129693
422	9829	129591
423	9848	129522
424	9865	129414
425	9880	129284
426	9896	129169
427	9912	129042
428	9928	128933
429	9944	128813
430	9960	128705
431	9976	128587
432	9994	128497
433	10010	128384
434	10025	128260
435	10041	128147
436	10056	128020
437	10071	127896
438	10087	127776
439	10106	127713
440	10125	127639
441	10143	127551
442	10162	127476
443	10179	127385
444	10196	127283
445	10214	127203
446	10232	127110
447	10250	127036
448	10280	127095
449	10529	129860
450	10556	129882
451	10579	129851
452	10603	129838
453	10627	129822
454	10705	130469
455	10731	130475
456	10757	130476
457	10785	130505
458	10811	130518
459	10831	130446
460	10850	130375
461	10869	130291
462	10889	130223
463	10907	130133
464	10923	130025
465	10937	129888
466	10951	129748
467	10967	129635
468	10990	129616
469	11013	129584
470	11030	129487
471	11048	129397
472	11063	129272
473	11077	129138
474	11093	129032
475	11105	128881
476	11117	128728
477	11137	128661
478	11151	128528
479	11163	128382
480	11176	128238
481	11190	128107
482	11202	127958
483	11214	127806
484	11226	127660
485	11240	127526
486	11253	127396
487	11269	127288
488	11283	127165
489	11298	127050
490	11311	126910
491	11323	126771
492	11336	126637
493	11349	126500
494	11363	126371
495	11375	126234
496	11391	126130
497	11405	126010
498	11419	125884
499	11433	125765
500	11446	125637
501	11460	125517
502	11474	125394
503	11488	125284
504	11501	125147
505	11512	125000
506	11525	124875
507	11726	126770
508	11817	127489
509	11837	127431
510	11858	127381
511	11878	127322
512	11902	127302
513	11975	127817
514	11995	127763
515	12015	127704
516	12037	127667
517	12060	127641
518	12083	127605
519	12101	127534
520	12115	127409
521	12128	127276
522	12143	127169
523	12163	127117
524	12182	127042
525	12201	126979
526	12218	126894
527	12237	126826
528	12256	126756
529	12273	126672
530	12294	126621
531	12314	126565
532	12331	126481
533	12348	126393
534	12366	126327
535	12384	126250
536	12404	126190
537	12424	126136
538	12441	126055
539	12455	125939
540	12467	125804
541	12481	125687
542	12496	125591
543	12513	125507
544	12532	125444
545	12551	125372
546	12570	125318
547	12591	125270
548	12607	125183
549	12624	125094
550	12636	124967
551	12648	124837
552	12662	124721
553	12675	124603
554	12689	124497
555	12703	124387
556	12715	124257
557	12728	124140
558	12741	124018
559	12754	123902
560	12768	123797
561	12786	123719
562	12809	123707
563	12996	125268
564	13018	125233
565	13038	125174
566	13059	125139
567	13081	125107
568	13137	125395
569	13178	125546
570	13200	125511
571	13221	125462
572	13246	125462
573	13271	125455
574	13289	125381
575	13307	125316
576	13331	125296
577	13355	125282
578	13381	125286
579	13409	125310
580	13433	125292
581	13457	125281
582	13480	125251
583	13507	125264
584	13534	125279
585	13559	125276
586	13585	125279
587	13614	125313
588	13637	125281
589	13658	125241
590	13674	125155
591	13690	125062
592	13706	124980
593	13727	124935
594	13751	124916
595	13773	124885
596	13794	124848
597	13817	124824
598	13835	124753
599	13858	124730
600	13881	124704
601	13896	124603
602	13912	124518
603	13931	124463
604	13951	124411
605	13972	124370
606	13992	124323
607	14171	125677
608	14298	126575
609	14320	126536
610	14345	126526
611	14367	126490
612	14409	126626
613	14455	126806
614	14483	126821
615	14519	126903
616	14542	126877
617	14572	126904
618	14591	126848
619	14607	126757
620	14623	126664
621	14640	126584
622	14657	126505
623	14676	126443
624	14691	126348
625	14704	126236
626	14718	126124
627	14729	126002
628	14743	125898
629	14756	125780
630	14768	125660
631	14781	125552
632	14794	125434
633	14807	125329
634	14819	125208
635	14832	125095
636	14844	124978
637	14862	124912
638	14879	124835
639	14892	124720
640	14904	124606
641	14917	124498
642	14930	124390
643	14942	124274
644	14954	124158
645	14967	124052
646	14981	123949
647	14996	123857
648	15010	123761
649	15023	123655
650	15036	123552
651	15050	123452
652	15064	123357
653	15078	123259
654	15090	123143
655	15102	123030
656	15115	122923
657	15128	122825
658	15142	122725
659	15156	122627
660	15172	122549
661	15185	122449
662	15199	122352
663	15211	122244
664	15224	122135
665	15236	122029
666	15248	121922
667	15261	121818
668	15276	121734
669	15393	122458
670	15504	123131
671	15522	123067
672	15542	123025
673	15564	122988
674	15592	123008
675	15664	123370
676	15685	123331
677	15705	123282
678	15724	123224
679	15748	123209
680	15771	123181
681	15784	123084
682	15797	122978
683	15809	122873
684	15823	122773
685	15835	122667
686	15848	122569
687	15861	122465
688	15874	122368
689	15887	122261
690	15899	122153
691	15911	122051
692	15923	121940
693	15937	121846
694	15952	121764
695	15965	121670
696	15981	121592
697	15994	121495
698	16008	121405
699	16021	121307
700	16037	121229
701	16051	121144
702	16065	121052
703	16083	120989
704	16099	120919
705	16113	120827
706	16127	120740
707	16140	120646
708	16154	120556
709	16168	120465
710	16183	120385
711	16196	120292
712	16210	120204
713	16225	120121
714	16238	120026
715	16251	119931
716	16263	119835
717	16276	119741
718	16291	119656
719	16304	119565
720	16318	119480
721	16332	119396
722	16345	119301
723	16358	119209
724	16374	119139
725	16388	119050
726	16401	118960
727	16413	118864
728	16425	118766
729	16439	118676
730	16452	118587
731	16465	118496
732	16479	118417
733	16668	119589
734	16769	120124
735	16794	120117
736	16831	120192
737	16882	120373
738	16944	120631
739	16969	120622
740	16994	120613
741	17017	120593
742	17049	120628
743	17069	120585
744	17088	120534
745	17104	120463
746	17122	120410
747	17139	120345
748	17155	120272
749	17172	120208
750	17190	120147
751	17210	120108
752	17227	120046
753	17245	119986
754	17261	119915
755	17279	119858
756	17295	119789
757	17310	119709
758	17326	119645
759	17345	119589
760	17366	119555
761	17385	119504
762	17400	119432
763	17416	119365
764	17433	119296
765	17449	119228
766	17467	119173
767	17483	119103
768	17499	119038
769	17515	118970
770	17532	118905
771	17548	118841
772	17565	118776
773	17581	118706
774	17594	118623
775	17608	118538
776	17620	118446
777	17633	118358
778	17647	118277
779	17661	118192
780	17675	118118
781	17689	118038
782	17702	117951
783	17718	117883
784	17734	117818
785	17769	117875
786	18032	119442
787	18055	119422
788	18083	119436
789	18114	119466
790	18141	119465
791	18222	119825
792	18247	119816
793	18269	119788
794	18289	119743
795	18313	119730
796	18333	119687
797	18352	119636
798	18367	119558
799	18381	119478
800	18393	119383
801	18405	119288
802	18417	119196
803	18429	119103
804	18442	119017
805	18457	118942
806	18474	118880
807	18491	118818
808	18506	118747
809	18529	118728
810	18555	118726
811	18576	118691
812	18597	118652
813	18616	118606
814	18638	118574
815	18660	118550
816	18680	118508
817	18697	118449
818	18715	118396
819	18733	118339
820	18752	118291
821	18769	118235
822	18786	118174
823	18801	118103
824	18820	118053
825	18836	117988
826	18851	117920
827	18866	117847
828	18882	117783
829	18898	117714
830	18913	117646
831	18925	117558
832	18940	117487
833	18955	117413
834	18974	117367
835	18993	117323
836	19010	117267
837	19041	117296
838	19163	117878
839	19265	118342
840	19284	118298
841	19305	118265
842	19330	118250
843	19363	118290
844	19397	118337
845	19420	118314
846	19453	118353
847	19478	118344
848	19502	118323
849	19521	118278
850	19535	118197
851	19547	118113
852	19560	118030
853	19575	117959
854	19589	117882
855	19604	117808
856	19617	117725
857	19630	117644
858	19644	117567
859	19658	117493
860	19673	117421
861	19686	117341
862	19699	117260
863	19713	117187
864	19728	117114
865	19743	117047
866	19758	116977
867	19775	116919
868	19791	116859
869	19810	116810
870	19826	116753
871	19841	116682
872	19855	116606
873	19870	116538
874	19884	116466
875	19898	116392
876	19912	116317
877	19925	116242
878	19939	116166
879	19952	116088
880	19968	116023
881	19982	115950
882	19995	115872
883	20007	115792
884	20021	115718
885	20036	115648
886	20051	115582
887	20065	115512
888	20079	115439
889	20092	115365
890	20106	115289
891	20119	115216
892	20135	115154
893	20150	115085
894	20164	115018
895	20178	114945
896	20191	114867
897	20203	114786
898	20216	114707
899	20228	114628
900	20252	114614
901	20452	115595
902	20540	115941
903	20561	115906
904	20582	115875
905	20607	115867
906	20683	116140
907	20714	116163
908	20735	116132
909	20759	116117
910	20784	116104
911	20814	116121
912	20831	116065
913	20848	116010
914	20867	115969
915	20885	115919
916	20902	115866
917	20921	115819
918	20938	115767
919	20953	115700
920	20969	115640
921	20984	115573
922	20999	115510
923	21016	115456
924	21038	115430
925	21058	115387
926	21075	115337
927	21094	115291
928	21110	115235
929	21133	115210
930	21149	115154
931	21169	115113
932	21185	115056
933	21201	114995
934	21215	114925
935	21231	114866
936	21245	114795
937	21261	114740
938	21273	114661
939	21288	114594
940	21300	114517
941	21313	114443
942	21330	114386
943	21343	114314
944	21360	114259
945	21375	114198
946	21391	114138
947	21406	114077
948	21420	114011
949	21436	113949
950	21452	113893
951	21468	113838
952	21483	113772
953	21496	113703
954	21508	113624
955	21532	113607
956	21721	114462
957	21743	114435
958	21763	114400
959	21784	114371
960	21806	114339
961	21843	114393
962	21906	114582
963	21928	114555
964	21949	114521
965	21972	114501
966	21999	114499
967	22018	114460
968	22033	114398
969	22051	114346
970	22070	114308
971	22087	114252
972	22105	114206
973	22121	114151
974	22136	114089
975	22151	114026
976	22167	113969
977	22180	113894
978	22193	113821
979	22206	113752
980	22219	113677
981	22234	113617
982	22248	113550
983	22265	113500
984	22280	113435
985	22295	113378
986	22311	113321
987	22332	113291
988	22348	113231
989	22362	113168
990	22375	113099
991	22388	113024
992	22402	112962
993	22420	112915
994	22436	112858
995	22452	112805
996	22470	112758
997	22489	112716
998	22516	112720
999	22543	112715
1000	22567	112703
1001	22582	112644
1002	22595	112574
1003	22610	112513
1004	22624	112446
1005	22638	112384
1006	22653	112320
1007	22668	112265
1008	22683	112202
1009	22696	112136
1010	22710	112070
1011	22809	112423
1012	22987	113168
1013	23006	113126
1014	23027	113097
1015	23047	113061
1016	23070	113036
1017	23101	113055
1018	23144	113131
1019	23169	113119
1020	23197	113122
1021	23227	113136
1022	23255	113139
1023	23281	113134
1024	23299	113089
1025	23324	113076
1026	23341	113025
1027	23356	112963
1028	23372	112908
1029	23385	112840
1030	23398	112772
1031	23412	112706
1032	23426	112641
1033	23441	112583
1034	23458	112534
1035	23475	112483
1036	23492	112432
1037	23509	112381
1038	23523	112317
1039	23539	112265
1040	23551	112194
1041	23572	112161
1042	23589	112111
1043	23602	112044
1044	23616	111982
1045	23632	111925
1046	23645	111859
1047	23660	111798
1048	23676	111748
1049	23691	111688
1050	23706	111628
1051	23721	111570
1052	23736	111512
1053	23749	111446
1054	23764	111389
1055	23783	111349
1056	23802	111310
1057	23820	111266
1058	23836	111216
1059	23853	111165
1060	23870	111117
1061	23888	111075
1062	23906	111029
1063	23922	110976
1064	23938	110924
1065	23954	110876
1066	23971	110825
1067	24005	110858
1068	24261	111911
1069	24286	111900
1070	24306	111864
1071	24326	111828
1072	24354	111828
1073	24400	111915
1074	24440	111970
1075	24484	112046
1076	24510	112037
1077	24533	112014
1078	24554	111984
1079	24569	111925
1080	24581	111854
1081	24595	111793
1082	24610	111736
1083	24625	111679
1084	24640	111620
1085	24655	111562
1086	24670	111503
1087	24685	111449
1088	24701	111396
1089	24717	111343
1090	24733	111290
1091	24749	111234
1092	24764	111179
1093	24778	111117
1094	24794	111065
1095	24810	111013
1096	24828	110970
1097	24852	110952
1098	24868	110899
1099	24882	110840
1100	24899	110792
1101	24915	110741
1102	24930	110685
1103	24947	110634
1104	24963	110586
1105	24981	110540
1106	25000	110504
1107	25014	110443
1108	25028	110383
1109	25045	110334
1110	25058	110271
1111	25076	110228
1112	25093	110182
1113	25109	110129
1114	25125	110079
1115	25140	110023
1116	25155	109969
1117	25169	109909
1118	25186	109860
1119	25200	109801
1120	25214	109743
1121	25228	109683
1122	25241	109619
1123	25255	109559
1124	25339	109802
1125	25564	110658
1126	25588	110640
1127	25612	110625
1128	25640	110624
1129	25719	110844
1130	25748	110849
1131	25773	110836
1132	25805	110853
1133	25845	110904
1134	25872	110897
1135	25891	110860
1136	25912	110829
1137	25929	110780
1138	25949	110746
1139	25969	110710
1140	25983	110652
1141	25996	110589
1142	26012	110535
1143	26026	110474
1144	26040	110415
1145	26055	110361
1146	26069	110300
1147	26087	110258
1148	26102	110201
1149	26118	110151
1150	26133	110096
1151	26150	110051
1152	26171	110018
1153	26192	109988
1154	26211	109950
1155	26228	109907
1156	26246	109862
1157	26262	109813
1158	26279	109766
1159	26298	109729
1160	26313	109674
1161	26327	109614
1162	26342	109559
1163	26357	109504
1164	26373	109454
1165	26390	109407
1166	26406	109361
1167	26422	109309
1168	26439	109261
1169	26455	109212
1170	26470	109158
1171	26484	109101
1172	26499	109049
1173	26514	108995
1174	26529	108940
1175	26544	108886
1176	26670	109286
1177	26778	109614
1178	26802	109596
1179	26826	109577
1180	26850	109563
1181	26909	109687
1182	26961	109781
1183	26985	109763
1184	27006	109736
1185	27030	109716
1186	27056	109706
1187	27082	109697
1188	27098	109648
1189	27112	109590
1190	27127	109535
1191	27143	109485
1192	27159	109433
1193	27174	109381
1194	27189	109325
1195	27205	109275
1196	27218	109216
1197	27239	109185
1198	27254	109132
1199	27270	109081
1200	27284	109023
1201	27299	108972
1202	27315	108923
1203	27332	108874
1204	27346	108818
1205	27360	108759
1206	27378	108720
1207	27399	108691
1208	27415	108639
1209	27428	108580
1210	27442	108521
1211	27456	108466
1212	27470	108409
1213	27484	108354
1214	27500	108305
1215	27515	108252
1216	27530	108200
1217	27546	108152
1218	27561	108096
1219	27575	108042
1220	27591	107995
1221	27606	107939
1222	27621	107888
1223	27636	107835
1224	27651	107784
1225	27666	107732
1226	27682	107682
1227	27698	107634
1228	27713	107585
1229	27729	107536
1230	27743	107479
1231	27768	107468
1232	28039	108406
1233	28066	108399
1234	28091	108384
1235	28114	108362
1236	28139	108349
1237	28202	108481
1238	28243	108528
1239	28266	108506
1240	28294	108504
1241	28319	108489
1242	28344	108475
1243	28368	108456
1244	28384	108408
1245	28400	108360
1246	28417	108314
1247	28434	108268
1248	28451	108226
1249	28468	108181
1250	28484	108131
1251	28500	108082
1252	28516	108036
1253	28532	107988
1254	28547	107934
1255	28563	107886
1256	28579	107837
1257	28597	107796
1258	28613	107750
1259	28632	107713
1260	28650	107670
1261	28672	107646
1262	28687	107596
1263	28706	107559
1264	28724	107519
1265	28744	107486
1266	28762	107446
1267	28782	107412
1268	28799	107369
1269	28818	107330
1270	28838	107298
1271	28857	107262
1272	28875	107222
1273	28894	107186
1274	28910	107139
1275	28927	107095
1276	28949	107069
1277	28968	107032
1278	28985	106989
1279	29003	106952
1280	29019	106902
1281	29035	106856
1282	29095	106969
1283	29284	107557
1284	29307	107537
1285	29334	107530
1286	29361	107522
1287	29388	107514
1288	29448	107627
1289	29477	107628
1290	29501	107608
1291	29527	107596
1292	29554	107589
1293	29571	107546
1294	29588	107502
1295	29611	107478
1296	29636	107462
1297	29654	107422
1298	29670	107376
1299	29688	107334
1300	29705	107291
1301	29725	107258
1302	29749	107238
1303	29769	107206
1304	29791	107179
1305	29809	107140
1306	29832	107117
1307	29849	107076
1308	29868	107038
1309	29889	107009
1310	29906	106966
1311	29927	106935
1312	29947	106904
1313	29969	106878
1314	29987	106838
1315	30009	106810
1316	30031	106786
1317	30049	106745
1318	30070	106716
1319	30091	106689
1320	30110	106651
1321	30130	106619
1322	30144	106564
1323	30163	106528
1324	30183	106496
1325	30206	106474
1326	30228	106449
1327	30247	106414
1328	30267	106379
1329	30396	106730
1330	30593	107317
1331	30621	107313
1332	30645	107293
1333	30670	107276
1334	30698	107272
1335	30762	107393
1336	30809	107451
1337	30835	107441
1338	30863	107432
1339	30889	107422
1340	30917	107414
1341	30939	107387
1342	30962	107364
1343	30981	107330
1344	30997	107282
1345	31017	107248
1346	31038	107216
1347	31060	107190
1348	31080	107157
1349	31100	107123
1350	31121	107093
1351	31139	107055
1352	31165	107039
1353	31182	106997
1354	31202	106962
1355	31226	106943
1356	31250	106925
1357	31270	106890
1358	31289	106854
1359	31311	106828
1360	31332	106798
1361	31356	106778
1362	31376	106743
1363	31396	106712
1364	31413	106668
1365	31435	106640
1366	31457	106616
1367	31476	106579
1368	31498	106550
1369	31514	106506
1370	31536	106480
1371	31559	106456
1372	31578	106420
1373	31609	106424
1374	31809	106995
1375	31930	107300
1376	31956	107286
1377	31981	107270
1378	32006	107253
1379	32046	107284
1380	32093	107342
1381	32122	107339
1382	32167	107387
1383	32204	107410
1384	32233	107407
1385	32262	107401
1386	32278	107355
1387	32297	107317
1388	32316	107278
1389	32344	107271
1390	32364	107239
1391	32384	107202
1392	32402	107162
1393	32427	107145
1394	32454	107135
1395	32472	107094
1396	32494	107066
1397	32513	107029
1398	32541	107021
1399	32563	106994
1400	32587	106974
1401	32607	106940
1402	32629	106912
1403	32652	106889
1404	32673	106856
1405	32694	106826
1406	32715	106796
1407	32738	106771
1408	32759	106742
1409	32780	106709
1410	32802	106683
1411	32824	106655
1412	32847	106633
1413	32870	106608
1414	32893	106584
1415	32925	106589
1416	33147	107207
1417	33261	107478
1418	33287	107463
1419	33314	107451
1420	33350	107467
1421	33429	107622
1422	33470	107656
1423	33494	107635
1424	33522	107624
1425	33554	107628
1426	33582	107618
1427	33607	107600
1428	33633	107583
1429	33658	107567
1430	33679	107535
1431	33700	107502
1432	33725	107482
1433	33751	107469
1434	33772	107436
1435	33791	107397
1436	33814	107372
1437	33833	107336
1438	33864	107334
1439	33885	107302
1440	33911	107289
1441	33935	107264
1442	33959	107244
1443	33982	107218
1444	34006	107196
1445	34027	107166
1446	34055	107156
1447	34074	107118
1448	34096	107088
1449	34121	107071
1450	34147	107055
1451	34171	107032
1452	34191	106997
1453	34215	106976
1454	34234	106937
1455	34336	107160
1456	34499	107570
1457	34531	107573
1458	34555	107551
1459	34594	107574
1460	34670	107714
1461	34712	107746
1462	34740	107735
1463	34770	107732
1464	34809	107754
1465	34833	107732
1466	34852	107694
1467	34869	107650
1468	34894	107630
1469	34919	107608
1470	34935	107562
1471	34956	107527
1472	34974	107488
1473	35000	107472
1474	35024	107448
1475	35042	107406
1476	35060	107364
1477	35083	107338
1478	35107	107315
1479	35138	107314
1480	35157	107276
1481	35177	107241
1482	35195	107201
1483	35215	107164
1484	35243	107154
1485	35266	107128
1486	35286	107094
1487	35302	107047
1488	35319	107001
1489	35351	107003
1490	35375	106980
1491	35392	106937
1492	35407	106886
1493	35423	106838
1494	35453	106835
1495	35475	106806
1496	35689	107355
1497	35794	107574
1498	35820	107556
1499	35847	107542
1500	35874	107527
1501	35929	107597
1502	35971	107628
1503	35999	107616
1504	36024	107594
1505	36050	107577
1506	36075	107556
1507	36106	107552
1508	36120	107500
1509	36135	107449
1510	36153	107409
1511	36181	107397
1512	36206	107373
1513	36220	107320
1514	36238	107278
1515	36271	107284
1516	36299	107271
1517	36320	107237
1518	36343	107212
1519	36369	107194
1520	36397	107181
1521	36419	107153
1522	36436	107108
1523	36458	107077
1524	36482	107054
1525	36508	107038
1526	36528	107001
1527	36551	106976
1528	36573	106946
1529	36602	106935
1530	36618	106888
1531	36636	106849
1532	36660	106824
1533	36688	106812
1534	36709	106780
1535	36727	106739
1536	36753	106721
1537	36805	106777
1538	36941	107080
1539	37056	107320
1540	37088	107317
1541	37118	107311
1542	37152	107317
1543	37249	107503
1544	37286	107514
1545	37320	107519
1546	37351	107514
1547	37384	107516
1548	37411	107501
1549	37451	107522
1550	37483	107519
1551	37504	107486
1552	37534	107479
1553	37559	107458
1554	37586	107441
1555	37608	107411
1556	37633	107390
1557	37660	107374
1558	37686	107354
1559	37711	107331
1560	37740	107323
1561	37766	107302
1562	37788	107274
1563	37813	107251
1564	37844	107247
1565	37869	107223
1566	37890	107192
1567	37911	107157
1568	37935	107133
1569	37957	107102
1570	37976	107065
1571	37996	107029
1572	38011	106979
1573	38114	107176
1574	38241	107439
1575	38353	107662
1576	38375	107630
1577	38398	107603
1578	38420	107573
1579	38464	107602
1580	38511	107643
1581	38532	107609
1582	38560	107595
1583	38592	107592
1584	38618	107570
1585	38644	107552
1586	38670	107532
1587	38693	107502
1588	38715	107471
1589	38735	107436
1590	38751	107389
1591	38775	107364
1592	38798	107335
1593	38821	107306
1594	38839	107265
1595	38854	107216
1596	38879	107193
1597	38901	107162
1598	38920	107122
1599	38945	107101
1600	38968	107071
1601	38993	107050
1602	39012	107011
1603	39034	106979
1604	39051	106935
1605	39076	106914
1606	39100	106886
1607	39127	106870
1608	39151	106846
1609	39185	106846
1610	39216	106840
1611	39243	106825
1612	39268	106800
1613	39289	106768
1614	39315	106748
1615	39464	107062
1616	39660	107503
1617	39696	107508
1618	39724	107494
1619	39748	107469
1620	39815	107557
1621	39888	107664
1622	39920	107660
1623	39949	107647
1624	39982	107644
1625	40012	107633
1626	40040	107620
1627	40067	107601
1628	40093	107580
1629	40114	107545
1630	40136	107514
1631	40163	107495
1632	40189	107474
1633	40214	107453
1634	40237	107422
1635	40264	107404
1636	40288	107377
1637	40312	107352
1638	40341	107338
1639	40368	107320
1640	40394	107299
1641	40417	107272
1642	40441	107246
1643	40469	107228
1644	40494	107205
1645	40520	107184
1646	40549	107171
1647	40580	107164
1648	40606	107143
1649	40636	107133
1650	40679	107155
1651	40922	107705
1652	41053	107960
1653	41083	107950
1654	41110	107929
1655	41146	107934
1656	41234	108074
1657	41278	108102
1658	41305	108082
1659	41337	108075
1660	41372	108077
1661	41404	108069
1662	41425	108035
1663	41441	107987
1664	41467	107964
1665	41489	107931
1666	41505	107884
1667	41524	107844
1668	41542	107800
