iter	Logloss	Accuracy	Precision	Recall	F1	MCC
23	0.5919102696	0.8081114333	0.947257384	0.04902817209	0.09323089701	0.1909035634
24	0.5888355646	0.8082652254	0.9498956159	0.04968333697	0.09442772647	0.1925971216
25	0.5857249761	0.808089463	0.9509594883	0.04870058965	0.09265607147	0.1908257292
26	0.582680167	0.8075841462	0.9366812227	0.04684428915	0.08922628952	0.1849608463
27	0.5797066505	0.8080455225	0.9431578947	0.04891897794	0.09301359909	0.1900568401
28	0.5768842507	0.8083311363	0.9428571429	0.050447696	0.09577114428	0.1929883045
29	0.5741018464	0.8089682749	0.9477756286	0.05350513212	0.1012919897	0.1996085384
30	0.5712858778	0.8087266016	0.9431372549	0.0525223848	0.09950351676	0.1970055723
31	0.5686695017	0.8091879779	0.9470699433	0.05470626774	0.1034375968	0.2017478382
32	0.5659484034	0.8088584234	0.9455252918	0.05306835554	0.1004962779	0.1984220293
33	0.5632423799	0.8087485719	0.9449901768	0.0525223848	0.09951380987	0.1973016667
34	0.560735786	0.8086167502	0.9478957916	0.05164883162	0.09796002899	0.1960952924
35	0.5582405632	0.8085068987	0.9528688525	0.05077527845	0.09641302094	0.1951895749
36	0.5557416007	0.8090561561	0.955165692	0.05350513212	0.1013338848	0.2007941346
37	0.5532668558	0.8089902452	0.9513618677	0.05339593798	0.1011166253	0.1999779504
38	0.5510145881	0.8088584234	0.9507874016	0.05274077309	0.09993792675	0.1986418506
39	0.5487008297	0.8093417699	0.9545454545	0.05503385019	0.1040677266	0.2035749219
40	0.5464570387	0.809715265	0.9526411658	0.05710853898	0.1077572886	0.2071074297
41	0.5441777452	0.8097372353	0.956043956	0.05699934484	0.1075845012	0.207469161
42	0.5421347935	0.8098910273	0.9599271403	0.05754531557	0.1085814361	0.2091155542
43	0.5400408471	0.8099349679	0.9651376147	0.05743612142	0.1084200763	0.2097738705
44	0.5379583196	0.8098251164	0.9665427509	0.05678095654	0.1072607261	0.2087894563
45	0.5360315163	0.8101546709	0.9657657658	0.0585280629	0.1103675486	0.2118872765
46	0.5341466248	0.8098470867	0.9648798521	0.05699934484	0.1076399629	0.2089228286
47	0.5320829119	0.8101327006	0.9623655914	0.05863725704	0.1105393166	0.2115213773
48	0.5301136281	0.8097811759	0.9545454545	0.05732692728	0.10815822	0.2078236057
49	0.5282049811	0.8098470867	0.9581056466	0.05743612142	0.1083753992	0.2086135231
50	0.5264343041	0.8099569382	0.9551971326	0.05820048045	0.1097159325	0.2095293139
51	0.5247435784	0.8098470867	0.9515260323	0.05787289801	0.1091096243	0.2083199046
52	0.5229581973	0.8102864927	0.9547826087	0.05994758681	0.1128120826	0.2126203902
53	0.5213075276	0.810462255	0.9569707401	0.06071194584	0.1141801006	0.2143617338
54	0.5196173707	0.8104402847	0.9568965517	0.06060275169	0.1139864449	0.2141537707
55	0.517920292	0.8105501362	0.9557069847	0.06125791658	0.1151359672	0.2151198216
56	0.5164500983	0.8105061956	0.9571183533	0.06093033413	0.1145672929	0.21477709
57	0.514705751	0.810462255	0.9585492228	0.06060275169	0.1139981514	0.214434632
58	0.5129412643	0.8104842253	0.9570446735	0.06082113999	0.1143737166	0.2145695068
59	0.5113739477	0.8106380174	0.9560067682	0.06169469316	0.115909324	0.2159469002
60	0.509967459	0.8108357501	0.9551495017	0.06278663464	0.1178278689	0.2177264167
61	0.5085688262	0.8107918095	0.9490131579	0.06300502293	0.1181650625	0.2170423608
62	0.5070811651	0.8108357501	0.9506578947	0.06311421708	0.1183698546	0.2175197253
63	0.5057996785	0.8108577204	0.9507389163	0.06322341123	0.1185625064	0.2177244921
64	0.5043475771	0.8110334827	0.9528455285	0.06398777026	0.1199222347	0.2194239914
65	0.5029571366	0.8108357501	0.9521452145	0.06300502293	0.1181892667	0.2175877883
66	0.5016363958	0.8109895421	0.9512195122	0.06387857611	0.1197175893	0.2189493144
67	0.5003102785	0.810901661	0.9479674797	0.06366018781	0.1193082984	0.2179999603
68	0.4989486395	0.8109895421	0.9526916803	0.06376938196	0.1195374066	0.2190171969
69	0.4977120998	0.8109236313	0.9524590164	0.06344179952	0.118959869	0.2184056701
70	0.496491705	0.811055453	0.9529220779	0.0640969644	0.1201145897	0.2196271231
71	0.4952073081	0.8111653045	0.9533011272	0.06464293514	0.1210757746	0.2206401451
72	0.4939599161	0.8114289481	0.9541864139	0.06595326491	0.123378613	0.2230537566
73	0.4927705682	0.8116706213	0.9493865031	0.06759117711	0.1261977574	0.2249811551
74	0.4914715939	0.8118463837	0.9513677812	0.06835553614	0.1275468623	0.226627641
75	0.4903757461	0.8115168292	0.9488372093	0.06682681808	0.1248597368	0.2235884473
76	0.489278044	0.8115827401	0.9504643963	0.06704520638	0.125254998	0.2242512097
77	0.488278684	0.8116925916	0.9508448541	0.06759117711	0.1262106229	0.2252442419
78	0.4871972343	0.8116925916	0.9522342065	0.06748198297	0.1260324258	0.2253097729
79	0.4860465421	0.8117804728	0.9511450382	0.0680279537	0.1269744217	0.2260357261
80	0.4850667747	0.8118463837	0.9513677812	0.06835553614	0.1275468623	0.226627641
81	0.4840317055	0.8121319975	0.9523099851	0.06977506006	0.1300234001	0.2291760665
82	0.4830673501	0.812241849	0.9540059347	0.07021183665	0.1307973963	0.2302141322
83	0.4820026972	0.8121539678	0.9510385757	0.06999344835	0.1303905614	0.229306685
84	0.4810284169	0.812241849	0.9540059347	0.07021183665	0.1307973963	0.2302141322
85	0.4800721019	0.8123517005	0.953010279	0.07086700153	0.131923976	0.2311184999
86	0.4792005235	0.8123736708	0.951754386	0.07108538982	0.1322901849	0.2312478157
87	0.4783336152	0.8124176114	0.9518950437	0.07130377812	0.1326696465	0.2316342179
88	0.4775061224	0.8125274629	0.9509379509	0.071958943	0.1337935235	0.2325343562
89	0.4767279078	0.8127032252	0.9502133713	0.07294169033	0.1354832167	0.2340058406
90	0.4758826893	0.8127471658	0.9516358464	0.07305088447	0.1356860359	0.2344502509
91	0.4750039437	0.8127251955	0.9502840909	0.07305088447	0.1356722774	0.2341969382
92	0.4740738818	0.8128570173	0.9519774011	0.07359685521	0.1366308534	0.2354027431
93	0.4732813242	0.8128789876	0.9507735584	0.0738152435	0.1369946296	0.2355305752
94	0.4723776817	0.8129448985	0.9509803922	0.07414282594	0.137560778	0.236099985
95	0.4715855449	0.8130986906	0.9527121001	0.07479799083	0.1387060848	0.2374856859
96	0.4707929379	0.8133843044	0.9535519126	0.07621751474	0.1411526795	0.2399256129
97	0.4700126656	0.8134721856	0.9513513514	0.07687267962	0.1422509598	0.2405490165
98	0.4692485249	0.8134502153	0.9500674764	0.07687267962	0.1422365896	0.2403022012
99	0.4683497744	0.8134502153	0.9525101764	0.07665429133	0.1418898434	0.2404237132
100	0.4676357727	0.8134502153	0.9525101764	0.07665429133	0.1418898434	0.2404237132
101	0.4668933153	0.8135380965	0.9539918809	0.07698187377	0.1424674144	0.2412298984
102	0.4660313948	0.8136040074	0.9517426273	0.07752784451	0.1433764136	0.2416644163
103	0.4652612717	0.8137138589	0.953271028	0.0779646211	0.1441405067	0.2426510944
104	0.4645826468	0.8138237103	0.954787234	0.07840139769	0.1449041372	0.2436348983
105	0.4639272705	0.8137797698	0.9510582011	0.07851059183	0.1450474077	0.2430840594
106	0.4631742033	0.8139335618	0.9515072084	0.07927495086	0.1463562141	0.2443721942
107	0.4624944373	0.8139775024	0.9516339869	0.07949333916	0.1467298196	0.244739077
108	0.4617265242	0.8140873539	0.9507772021	0.08014850404	0.1478348439	0.2455947571
109	0.46097605	0.8142631163	0.9512820513	0.08102205722	0.1493258201	0.2470523427
110	0.4603930166	0.8142631163	0.9501278772	0.08113125136	0.1494969819	0.2469937588
111	0.4596996686	0.8144169083	0.9517153748	0.08178641625	0.1506284565	0.2483212257
112	0.4590695733	0.8145047895	0.9508196721	0.08233238698	0.1515425585	0.248985227
113	0.4583410935	0.8145707004	0.94875	0.08287835772	0.152440249	0.2494107879
114	0.4577145928	0.8146585816	0.95125	0.08309674601	0.1528419361	0.2502448864
115	0.4571589141	0.8147244925	0.9514321295	0.08342432846	0.1533982532	0.2507829485
116	0.4566055114	0.8146585816	0.95125	0.08309674601	0.1528419361	0.2502448864
117	0.4560299213	0.8146585816	0.9501246883	0.08320594016	0.1530120482	0.250187175
118	0.4554287159	0.8147684331	0.9504337051	0.0837519109	0.1539387858	0.2510834397
119	0.454793672	0.814988136	0.9510403917	0.08484385237	0.1557894737	0.2528671602
120	0.4542212171	0.8150320766	0.9489671932	0.08528062896	0.156497345	0.2531092639
121	0.4536990756	0.8151199578	0.9492140266	0.08571740555	0.1572358538	0.2538187193
122	0.4532122847	0.8150979875	0.9480676329	0.08571740555	0.1572201082	0.2535857322
123	0.4526248912	0.8151419281	0.9471153846	0.08604498799	0.1577577578	0.2538847821
124	0.4520377194	0.8151419281	0.9471153846	0.08604498799	0.1577577578	0.2538847821
125	0.4514131507	0.8152957202	0.947556615	0.08680934702	0.1590477143	0.2551213652
126	0.4509560183	0.8153616311	0.9488095238	0.08702773531	0.1594318864	0.2557047503
127	0.4504177327	0.8154714826	0.949112426	0.08757370605	0.1603518944	0.2565829156
128	0.4498415539	0.8155373934	0.9492924528	0.08790128849	0.1609034579	0.2571084891
129	0.4492207917	0.815581334	0.9494117647	0.08811967679	0.1612709832	0.2574583227
130	0.4486297357	0.8156033043	0.9494712103	0.08822887093	0.1614546908	0.2576330755
131	0.4481115164	0.8156033043	0.9494712103	0.08822887093	0.1614546908	0.2576330755
132	0.4475512343	0.8157790667	0.9499417928	0.08910242411	0.1629230308	0.2590271918
133	0.4469677934	0.8159987697	0.9484536082	0.09041275388	0.1650882265	0.2606513177
134	0.4465719329	0.8159548291	0.9493670886	0.09008517143	0.1645556996	0.2603597331
135	0.4460681602	0.8159108885	0.9482163406	0.08997597729	0.1643562382	0.2599592744
136	0.4456265026	0.8159108885	0.9492502884	0.08986678314	0.1641895262	0.2600135289
137	0.4451737181	0.8159108885	0.9482163406	0.08997597729	0.1643562382	0.2599592744
138	0.4447494455	0.8161305914	0.9508571429	0.09084953047	0.1658526861	0.2617949277
139	0.444184592	0.8160866508	0.950744559	0.09063114217	0.1654869903	0.261450434
140	0.4437513399	0.8160866508	0.950744559	0.09063114217	0.1654869903	0.261450434
141	0.4432764862	0.816174532	0.9509692132	0.09106791876	0.1662182362	0.2621390055
142	0.4428380942	0.8163502944	0.9514124294	0.09194147194	0.1676789804	0.2635111878
143	0.4423993018	0.8163722647	0.9514672686	0.09205066608	0.1678614098	0.2636822494
144	0.4419417489	0.8164381756	0.950617284	0.09248744267	0.1685739875	0.2641404523
145	0.4415610322	0.8167237894	0.9503311258	0.09401616073	0.1711049285	0.266297631
146	0.4411184458	0.8167457597	0.9513812155	0.09401616073	0.1711219318	0.2665207167
147	0.4407443538	0.8169654627	0.9519125683	0.09510810221	0.1729375558	0.2682090416
148	0.4403420266	0.8172291062	0.9535135135	0.09630923782	0.1749479322	0.2702760771
149	0.4398986319	0.817360928	0.9547900969	0.09685520856	0.1758699316	0.2713316157
150	0.4394763554	0.8172950171	0.9507494647	0.09696440271	0.175980975	0.2706172258
151	0.4390497876	0.817360928	0.9509071505	0.09729198515	0.1765230312	0.2711176321
152	0.4386340541	0.8174268389	0.9510638298	0.09761956759	0.1770647653	0.2716171956
153	0.4382601111	0.8177124528	0.9507853403	0.09914828565	0.1795708494	0.2737201574
154	0.4379210752	0.8177563934	0.9518324607	0.0992574798	0.1797686147	0.2741025282
155	0.4374937223	0.8178442745	0.9510926119	0.09980345054	0.1806502619	0.2747097165
156	0.4371147259	0.8178223042	0.9510416667	0.09969425639	0.1804704487	0.274545016
157	0.4367428982	0.8178223042	0.9510416667	0.09969425639	0.1804704487	0.274545016
158	0.4363999423	0.8178003339	0.9500520291	0.09969425639	0.1804526139	0.2743285156
159	0.4360796655	0.8178223042	0.9491701245	0.09991264468	0.1807943094	0.2744420383
160	0.4356648822	0.8180639775	0.950668037	0.1010045862	0.1826078373	0.2763002507
161	0.4353091521	0.8182836805	0.9511698881	0.1020965276	0.1843999606	0.2779336208
162	0.4348784794	0.8185033834	0.9507537688	0.1032976632	0.1863488624	0.2795074269
163	0.4344999495	0.8187011161	0.9502982107	0.1043896047	0.1881149154	0.2809120871
164	0.4341011907	0.8190965814	0.9485436893	0.1066826818	0.1917942678	0.2836539093
165	0.4337570214	0.8192284032	0.9505813953	0.1071194584	0.1925417076	0.2847097329
166	0.4333138884	0.8193162844	0.9481765835	0.1078838174	0.1937254902	0.2851998011
167	0.4329737396	0.8192943141	0.9472674976	0.1078838174	0.1937064994	0.284992562
168	0.4325408193	0.8194261359	0.9484240688	0.1084297882	0.1946104851	0.2859940378
169	0.4322229646	0.8195579576	0.9478672986	0.1091941472	0.1958288456	0.286896476
170	0.4319356991	0.8194261359	0.9492822967	0.108320594	0.194452612	0.2860424869
171	0.4316306553	0.8198655418	0.9493908154	0.1106136711	0.1981418093	0.2891512377
172	0.4313280117	0.8198655418	0.9493908154	0.1106136711	0.1981418093	0.2891512377
173	0.4309249226	0.8199314527	0.9495327103	0.1109412535	0.1986703168	0.2896221333
174	0.4306205421	0.8200193339	0.9497206704	0.1113780301	0.1993745113	0.2902489203
175	0.4303569099	0.8200852447	0.9490268767	0.1118148067	0.2000586109	0.2906704586
176	0.4300408342	0.8202610071	0.9485766758	0.1127975541	0.2016199863	0.2918713417
177	0.4297520307	0.8202390368	0.9493554328	0.1125791658	0.2012885592	0.2917628957
178	0.4294267173	0.8203708586	0.9496336996	0.1132343306	0.2023414634	0.2926963419
179	0.4291433137	0.820326918	0.9462659381	0.1134527189	0.2026131045	0.2921984048
180	0.4287879489	0.8203488883	0.9455040872	0.1136711072	0.2029437567	0.2923079915
181	0.4284835182	0.8205026804	0.9474637681	0.114217078	0.2038588969	0.293486543
182	0.4281948077	0.8206564724	0.9486023445	0.1148722428	0.2049284114	0.2946157633
183	0.4279237007	0.8208322348	0.9481680071	0.1158549902	0.2064804904	0.2958024039
184	0.4275840891	0.8208981457	0.9483065954	0.1161825726	0.2070038911	0.2962636215
185	0.4272965484	0.820920116	0.9475555556	0.1164009609	0.2073324905	0.2963712227
186	0.4270425792	0.8210958784	0.9479258605	0.1172745141	0.2087260713	0.2975975051
187	0.4267415164	0.8210739081	0.9470899471	0.1172745141	0.2087057909	0.2973988674
188	0.426445533	0.8212057299	0.9473684211	0.117929679	0.2097494659	0.2983160905
189	0.426153898	0.821293611	0.9452173913	0.118694038	0.2109041521	0.2987915614
190	0.4258640476	0.8214034625	0.9462272333	0.1191308146	0.2116186597	0.2995972406
191	0.4255197519	0.8213595219	0.9453599306	0.1190216204	0.2114246921	0.299248471
192	0.4252863325	0.8213595219	0.9453599306	0.1190216204	0.2114246921	0.299248471
193	0.4250503638	0.821513314	0.9464594128	0.1196767853	0.2124854595	0.300356637
194	0.4248181684	0.8215792249	0.9465977606	0.1200043678	0.2130051362	0.3008114505
195	0.4245975993	0.821513314	0.9464594128	0.1196767853	0.2124854595	0.300356637
196	0.424359735	0.821513314	0.9456896552	0.1197859795	0.2126381082	0.3003121713
197	0.4240838228	0.821513314	0.9456896552	0.1197859795	0.2126381082	0.3003121713
198	0.4238364438	0.8216011952	0.9443493151	0.1204411444	0.2136354832	0.3008305509
199	0.4236129808	0.8216451358	0.9444444444	0.1206595326	0.2139814098	0.3011333334
200	0.4233263615	0.8216011952	0.9420783646	0.1207687268	0.2140921409	0.3007009292
201	0.423065049	0.8216231655	0.9421276596	0.1208779209	0.2142649763	0.3008523773
202	0.4228373235	0.8216231655	0.9406276506	0.1210963092	0.2145690239	0.3007674826
203	0.4226165981	0.8216231655	0.9406276506	0.1210963092	0.2145690239	0.3007674826
204	0.4224025143	0.8217110467	0.9408284024	0.1215330858	0.2152596461	0.3013726494
205	0.422176512	0.821733017	0.9408783784	0.12164228	0.2154322181	0.3015237718
206	0.4218707218	0.8217989278	0.9410278012	0.1219698624	0.2159497342	0.3019767343
207	0.4215712814	0.8218208981	0.9410774411	0.1220790566	0.2161221728	0.3021275872
208	0.4212687568	0.8218428684	0.9403862301	0.1222974449	0.2164460334	0.302236436
209	0.4210365214	0.8219746902	0.9399499583	0.1230618039	0.217630588	0.3030981778
210	0.4208061465	0.822106512	0.9402489627	0.1237169688	0.2186625495	0.3039991728
211	0.4205998441	0.8223042447	0.9399671053	0.1248089102	0.2203585888	0.3053049989
212	0.4203546755	0.8223701555	0.9401148482	0.1251364927	0.2208730847	0.305752862
213	0.4200955584	0.8225678882	0.9412724307	0.1260100459	0.2222650231	0.3071341207
214	0.419872184	0.8226777397	0.9415109667	0.1265560166	0.2231206083	0.3078763514
215	0.4196169375	0.8228315318	0.9418416801	0.1273203756	0.224317045	0.3089128116
216	0.4193559658	0.8228535021	0.9418886199	0.1274295698	0.224487833	0.3090606253
217	0.4191322403	0.8228754724	0.9405144695	0.1277571522	0.2249567391	0.3091265226
218	0.4189086587	0.8228754724	0.9405144695	0.1277571522	0.2249567391	0.3091265226
219	0.4186190164	0.8228754724	0.9391025641	0.1279755405	0.2252546608	0.3090457675
220	0.4184388076	0.8229853238	0.9407526021	0.128303123	0.2258095513	0.3098644027
221	0.4182539089	0.8229853238	0.9400479616	0.1284123171	0.2259583053	0.309823918
222	0.4179601918	0.8230512347	0.9394904459	0.1288490937	0.2266180142	0.3102257213
223	0.417734019	0.8230512347	0.9394904459	0.1288490937	0.2266180142	0.3102257213
224	0.4175266935	0.8230512347	0.9387917329	0.1289582878	0.2267665131	0.3101857957
225	0.4173089603	0.8230951753	0.9395866455	0.129067482	0.2269585253	0.3105200889
226	0.4170637323	0.8231171456	0.9389373513	0.1292858703	0.2272770899	0.3106272708
227	0.4168627101	0.8232050268	0.9391304348	0.1297226469	0.2279574019	0.3112150417
228	0.4166273054	0.8232269971	0.939178515	0.129831841	0.2281273983	0.311361831
229	0.4164370107	0.823292908	0.939322301	0.1301594235	0.2286371919	0.3118018317
230	0.4162405675	0.8234467001	0.9403453689	0.1308145883	0.2296779141	0.3128661954
231	0.4160007747	0.8234467001	0.9396551724	0.1309237825	0.2298255703	0.31282637
232	0.4158157608	0.8234686704	0.9403921569	0.1309237825	0.229847599	0.3130123101
233	0.4156507699	0.8236004921	0.9399844115	0.1316881415	0.2310123551	0.3138479492
234	0.4154348581	0.8235565515	0.9385214008	0.1316881415	0.2309681126	0.3134775624
235	0.4152583975	0.823666403	0.9387596899	0.1322341123	0.2318147014	0.3142061165
236	0.4150781396	0.8237323139	0.9395817196	0.1324525005	0.2321753278	0.3146817645
237	0.4148052026	0.8237762545	0.9383191981	0.1328892771	0.2328072692	0.3148942194
238	0.4145621417	0.823886106	0.9392307692	0.1333260537	0.2335054504	0.3156587684
239	0.414360901	0.8239520169	0.9373567609	0.1339812186	0.2344511321	0.3159774134
240	0.4141277406	0.8240179278	0.9375	0.134308801	0.2349570201	0.3164115778
241	0.4139327336	0.8240398981	0.938215103	0.134308801	0.2349794632	0.3165945772
242	0.4136980663	0.8240398981	0.9375476009	0.1344179952	0.2351255849	0.3165561827
243	0.4134817981	0.8241936901	0.9385432473	0.1350731601	0.2361588393	0.3176051533
244	0.4133239285	0.8244353634	0.9390519187	0.1362742957	0.2380089635	0.3191875046
245	0.4131421808	0.8243914228	0.9382994733	0.1361651016	0.2378182512	0.3188620023
246	0.4129475846	0.8243914228	0.9382994733	0.1361651016	0.2378182512	0.3188620023
247	0.4127313242	0.824479304	0.9365197909	0.1369294606	0.2389254073	0.3193227523
248	0.4125186553	0.8245891555	0.9348148148	0.1378030138	0.2401979444	0.3199280863
249	0.412330009	0.8247209772	0.9351032448	0.1384581786	0.2412022066	0.3207861034
250	0.4120831499	0.8247649178	0.935840708	0.1385673728	0.2413924291	0.3211084472
251	0.4119321149	0.8248747693	0.9360764144	0.1391133435	0.2422283487	0.3218213528
252	0.4117119626	0.8249187099	0.9368111683	0.1392225377	0.2424184808	0.3221431222
253	0.4114804264	0.8250505317	0.937088515	0.1398777026	0.2434204276	0.3229961003
254	0.4112897234	0.8250065911	0.938280676	0.139440926	0.2427987451	0.3227866611
255	0.4111170032	0.8250505317	0.9377289377	0.1397685084	0.2432766321	0.3230333062
256	0.4109428494	0.8252043238	0.9367732558	0.1407512557	0.2447313461	0.3239518127
257	0.4107534575	0.8254240267	0.9365994236	0.1419523914	0.2465389721	0.3253286617
258	0.4105044515	0.8253581158	0.9345794393	0.1419523914	0.2464688596	0.3247965145
259	0.4103421361	0.8254679673	0.9348137536	0.1424983621	0.247299602	0.3255021391
260	0.4101453314	0.8254899376	0.9348604152	0.1426075562	0.2474656561	0.3256431037
261	0.4099579407	0.8257096406	0.9353233831	0.1436994977	0.2491244676	0.3270498292
262	0.4097099876	0.8258854029	0.9344608879	0.1447914392	0.2507327219	0.3281002941
263	0.4095532653	0.8259513138	0.9345991561	0.1451190216	0.2512287335	0.3285200494
264	0.4093787151	0.8261051059	0.9349195241	0.1458833807	0.2523850005	0.3294976654
265	0.4091538927	0.8261929871	0.9351011863	0.1463201572	0.2530450382	0.3300551699
266	0.4089982816	0.8262808683	0.9352818372	0.1467569338	0.2537045776	0.3306118552
267	0.4088429226	0.826258898	0.9334257975	0.1469753221	0.2539622642	0.3303679
268	0.4086438178	0.8264346603	0.9343922652	0.1477396812	0.2551386008	0.3315140269
269	0.4084700341	0.8265005712	0.9345279118	0.1480672636	0.2556320106	0.3319299637
270	0.4083193608	0.8265884524	0.9335161069	0.1487224285	0.2565696524	0.3324146783
271	0.4081619541	0.8267422445	0.9338335607	0.1494867875	0.2577183735	0.333382086
272	0.4079769687	0.826852096	0.9334691107	0.1501419524	0.2586774527	0.3340373749
273	0.4077434019	0.8269839177	0.9343263372	0.1506879231	0.2595204513	0.3348973941
274	0.4075829896	0.8269399772	0.9342372881	0.1504695348	0.2591930782	0.3346223265
275	0.4074079895	0.8270278583	0.9338284943	0.1510155056	0.2599868409	0.335138064
276	0.4072399046	0.8270278583	0.9332434255	0.1511246997	0.260125928	0.3351040698
277	0.407087292	0.8271377098	0.9334677419	0.1516706705	0.2609430772	0.3357904266
278	0.406858528	0.8271596801	0.9323509712	0.1519982529	0.2613839076	0.3358602174
279	0.4066760057	0.8271596801	0.9329309188	0.1518890587	0.2612451873	0.3358937822
280	0.406471079	0.8272915019	0.9326217478	0.1526534178	0.2623627663	0.3366819888
281	0.4063299876	0.8273354425	0.9327115256	0.1528718061	0.2626888076	0.3369555271
282	0.4061312857	0.8274233237	0.9328903654	0.1533085827	0.2633405233	0.3375020281
283	0.4058712543	0.8275331751	0.9325396825	0.1539637475	0.2642924086	0.3381507649
284	0.4056590937	0.8276430266	0.9339061467	0.15429133	0.2648299128	0.3388984462
285	0.4054128047	0.8276210563	0.9332892999	0.15429133	0.2648050975	0.3387288663
286	0.4052604501	0.8276649969	0.9333773087	0.1545097183	0.265130223	0.3390009756
287	0.4050377002	0.8277748484	0.9335963182	0.155055689	0.265942504	0.3396804244
288	0.4048402266	0.827818789	0.9336835194	0.1552740773	0.2662672034	0.3399518754
289	0.4046570009	0.8279286405	0.9339005236	0.155820048	0.2670784204	0.3406296849
290	0.4044839362	0.8280165217	0.9329427083	0.1564752129	0.2680007481	0.3411047897
291	0.4042949998	0.8281263731	0.9331602855	0.1570211837	0.2688101692	0.341780541
292	0.4040609188	0.8283021355	0.9323889247	0.1581131251	0.2703762487	0.3427939033
293	0.4038513307	0.8283680464	0.9325192802	0.1584407076	0.2708605563	0.3431977209
294	0.4036224068	0.8283460761	0.9319203597	0.1584407076	0.2708352776	0.3430307302
295	0.4033657176	0.8284998682	0.9316730524	0.1593142608	0.2720999627	0.3439394981
296	0.403187838	0.8286756305	0.9320203304	0.1601878139	0.2733879985	0.3450122301
297	0.4030473246	0.8287195711	0.932106599	0.1604062022	0.2737097075	0.3452799654
298	0.4028275126	0.8288513929	0.9329113924	0.160952173	0.2745390203	0.3461142829
299	0.4026706412	0.8289173038	0.9335863378	0.1611705613	0.2748859298	0.3465471047
300	0.4025382373	0.829005185	0.9332073094	0.161716532	0.2756630991	0.347048077
301	0.4023579565	0.829005185	0.9332073094	0.161716532	0.2756630991	0.347048077
302	0.4021998237	0.8291589771	0.935138539	0.1621533086	0.2763819095	0.3480772609
303	0.402039257	0.8292468582	0.9347553325	0.1626992793	0.2771577381	0.3485759406
304	0.4019144615	0.8292907988	0.9353826851	0.1628084735	0.27734375	0.348874052
305	0.4017273085	0.8294885315	0.9352024922	0.1639004149	0.2789185171	0.350033665
306	0.4015520944	0.8295544424	0.9358655044	0.1641188032	0.279264214	0.3504629632
307	0.4013890925	0.8296423236	0.9349442379	0.1647739681	0.2801708132	0.3509261579
308	0.401195653	0.8296642939	0.9344465059	0.1649923564	0.2804640371	0.3510258682
309	0.400944588	0.8298180859	0.934729064	0.1657567154	0.2815804118	0.3519484672
310	0.400796064	0.8298400562	0.9347692308	0.1658659096	0.2817397756	0.3520800979
311	0.4006101751	0.8299059671	0.9332925337	0.1665210745	0.2826167532	0.3523791611
312	0.4004325254	0.8300597592	0.9335770871	0.1672854335	0.283729975	0.3532985829
313	0.4003017432	0.8301256701	0.934226553	0.1675038218	0.2840740741	0.3537236443
314	0.4001185251	0.8301476404	0.9337386018	0.1677222101	0.284365454	0.3538230492
315	0.399905222	0.8302574919	0.9334140436	0.168377375	0.2852913969	0.354446245
316	0.3997437958	0.8303453731	0.9335748792	0.1688141516	0.2859256519	0.3549692336
317	0.3995462158	0.8303893136	0.9326113117	0.1692509282	0.2865064695	0.3551681345
318	0.3993742968	0.8303893136	0.9326113117	0.1692509282	0.2865064695	0.3551681345
319	0.39917825	0.830565076	0.9324162679	0.1702336755	0.2879039705	0.3561806435
320	0.3990456879	0.8305870463	0.9319402985	0.1704520638	0.2881934829	0.3562801724
