iter	Passed	Remaining
368	13926	212525
369	13957	212373
370	13986	212212
371	14015	212034
372	14040	211817
373	14065	211583
374	14094	211413
375	14120	211205
376	14146	210995
377	14171	210779
378	14201	210621
379	14228	210437
380	14254	210224
381	14282	210056
382	14310	209875
383	14335	209661
384	14363	209485
385	14388	209266
386	14415	209074
387	14442	208890
388	14465	208647
389	14652	210769
390	14880	213462
391	14908	213275
392	14935	213087
393	14965	212934
394	14996	212800
395	15044	212896
396	15103	213167
397	15140	213113
398	15168	212923
399	15197	212767
400	15226	212594
401	15256	212450
402	15285	212296
403	15316	212160
404	15345	211990
405	15371	211791
406	15398	211612
407	15425	211416
408	15450	211208
409	15479	211051
410	15504	210832
411	15527	210604
412	15552	210396
413	15578	210198
414	15605	210015
415	15627	209763
416	15650	209538
417	15674	209318
418	15699	209113
419	15723	208903
420	15746	208675
421	15770	208456
422	15793	208225
423	15819	208041
424	15844	207837
425	15865	207596
426	16000	208835
427	16139	210118
428	16297	211634
429	16327	211495
430	16355	211337
431	16390	211249
432	16423	211152
433	16499	211606
434	16540	211604
435	16572	211483
436	16601	211338
437	16627	211143
438	16655	210984
439	16685	210837
440	16714	210690
441	16742	210530
442	16769	210357
443	16796	210181
444	16821	209986
445	16849	209823
446	16872	209597
447	16898	209422
448	16923	209230
449	16948	209030
450	16973	208835
451	17003	208704
452	17029	208521
453	17055	208342
454	17084	208204
455	17117	208107
456	17143	207938
457	17170	207772
458	17197	207604
459	17222	207418
460	17246	207223
461	17272	207044
462	17477	209013
463	17668	210808
464	17692	210594
465	17717	210401
466	17745	210245
467	17769	210042
468	17795	209869
469	17880	210377
470	17923	210399
471	17950	210236
472	17978	210074
473	18006	209920
474	18032	209742
475	18060	209598
476	18088	209438
477	18116	209288
478	18144	209138
479	18166	208914
480	18190	208717
481	18213	208515
482	18237	208317
483	18262	208131
484	18285	207927
485	18309	207731
486	18336	207572
487	18362	207404
488	18389	207251
489	18420	207134
490	18446	206973
491	18474	206822
492	18503	206695
493	18532	206556
494	18559	206400
495	18585	206241
496	18611	206073
497	18638	205919
498	18766	206878
499	18905	207961
500	19092	209557
501	19119	209405
502	19147	209254
503	19184	209198
504	19212	209056
505	19301	209571
506	19341	209554
507	19368	209396
508	19398	209267
509	19428	209138
510	19461	209047
511	19495	208964
512	19524	208827
513	19550	208668
514	19576	208495
515	19601	208320
516	19625	208135
517	19650	207959
518	19674	207777
519	19701	207622
520	19730	207491
521	19755	207321
522	19777	207111
523	19802	206938
524	19828	206779
525	19856	206642
526	19879	206455
527	19906	206298
528	19928	206102
529	19952	205927
530	19976	205743
531	19999	205556
532	20027	205419
533	20053	205270
534	20076	205083
535	20282	206763
536	20496	208517
537	20523	208367
538	20550	208215
539	20576	208055
540	20601	207877
541	20633	207782
542	20704	208078
543	20750	208118
544	20776	207955
545	20801	207789
546	20827	207624
547	20859	207524
548	20897	207494
549	20930	207399
550	20959	207275
551	20988	207144
552	21013	206979
553	21036	206794
554	21055	206567
555	21078	206385
556	21101	206203
557	21124	206018
558	21150	205866
559	21175	205700
560	21200	205543
561	21227	205403
562	21253	205252
563	21279	205102
564	21303	204926
565	21327	204756
566	21351	204586
567	21376	204427
568	21398	204249
569	21425	204109
570	21451	203954
571	21476	203797
572	21624	204814
573	21759	205694
574	21932	206927
575	21961	206806
576	21987	206655
577	22014	206508
578	22043	206384
579	22081	206348
580	22152	206617
581	22185	206530
582	22211	206377
583	22237	206231
584	22263	206081
585	22292	205956
586	22320	205830
587	22346	205682
588	22371	205524
589	22395	205350
590	22417	205172
591	22444	205032
592	22470	204883
593	22493	204713
594	22515	204528
595	22539	204370
596	22566	204234
597	22589	204060
598	22612	203886
599	22639	203753
600	22664	203601
601	22688	203444
602	22715	203310
603	22740	203161
604	22763	202994
605	22788	202837
606	22812	202678
607	22837	202532
608	22863	202388
609	22890	202258
610	23007	202927
611	23133	203662
612	23336	205079
613	23366	204970
614	23396	204859
615	23429	204783
616	23463	204705
617	23545	205049
618	23596	205124
619	23625	205008
620	23651	204867
621	23679	204741
622	23709	204628
623	23737	204507
624	23766	204391
625	23795	204272
626	23818	204111
627	23844	203967
628	23871	203837
629	23896	203689
630	23920	203532
631	23945	203381
632	23968	203218
633	23994	203082
634	24018	202929
635	24043	202784
636	24070	202649
637	24093	202489
638	24113	202307
639	24137	202152
640	24160	201987
641	24181	201817
642	24205	201660
643	24231	201531
644	24255	201376
645	24276	201205
646	24299	201045
647	24422	201715
648	24552	202435
649	24739	203622
650	24770	203525
651	24798	203405
652	24824	203268
653	24850	203136
654	24931	203448
655	24975	203455
656	25005	203356
657	25031	203217
658	25057	203081
659	25085	202962
660	25117	202877
661	25148	202782
662	25177	202669
663	25205	202552
664	25230	202412
665	25254	202262
666	25280	202126
667	25304	201982
668	25328	201834
669	25354	201697
670	25377	201544
671	25403	201410
672	25428	201274
673	25455	201151
674	25480	201011
675	25502	200849
676	25527	200711
677	25553	200583
678	25578	200443
679	25602	200303
680	25626	200155
681	25653	200034
682	25677	199889
683	25700	199739
684	25722	199586
685	25933	200886
686	26129	202077
687	26155	201941
688	26184	201836
689	26211	201715
690	26237	201580
691	26270	201504
692	26352	201805
693	26392	201784
694	26421	201679
695	26448	201557
696	26477	201447
697	26508	201359
698	26535	201235
699	26565	201137
700	26594	201036
701	26620	200906
702	26647	200782
703	26671	200643
704	26695	200499
705	26717	200341
706	26740	200194
707	26763	200045
708	26785	199893
709	26809	199752
710	26835	199625
711	26862	199506
712	26890	199393
713	26918	199286
714	26943	199156
715	26967	199018
716	26993	198890
717	27016	198751
718	27040	198612
719	27067	198491
720	27093	198372
721	27116	198229
722	27277	199091
723	27417	199797
724	27548	200440
725	27574	200313
726	27600	200186
727	27626	200062
728	27653	199947
729	27689	199894
730	27773	200190
731	27803	200094
732	27830	199979
733	27860	199880
734	27888	199769
735	27916	199664
736	27940	199524
737	27965	199398
738	27993	199289
739	28017	199149
740	28041	199014
741	28062	198857
742	28088	198736
743	28109	198581
744	28134	198448
745	28157	198308
746	28182	198184
747	28205	198042
748	28228	197901
749	28254	197780
750	28277	197641
751	28303	197520
752	28326	197383
753	28349	197246
754	28374	197116
755	28398	196988
756	28424	196866
757	28448	196736
758	28471	196600
759	28495	196472
760	28519	196335
761	28688	197202
762	28831	197888
763	28965	198510
764	28990	198387
765	29016	198268
766	29043	198154
767	29071	198048
768	29145	198259
769	29194	198292
770	29224	198201
771	29251	198093
772	29277	197973
773	29308	197887
774	29333	197763
775	29358	197639
776	29382	197507
777	29407	197382
778	29431	197258
779	29455	197122
780	29481	197006
781	29504	196874
782	29528	196742
783	29549	196595
784	29570	196446
785	29592	196305
786	29615	196171
787	29638	196034
788	29665	195926
789	29691	195814
790	29716	195691
791	29738	195553
792	29758	195403
793	29783	195281
794	29809	195165
795	29830	195025
796	29856	194909
797	29878	194771
798	29902	194647
799	29926	194521
800	30038	194970
801	30164	195507
802	30355	196461
803	30380	196336
804	30408	196240
805	30434	196123
806	30460	196009
807	30489	195918
808	30570	196157
809	30611	196138
810	30639	196042
811	30664	195917
812	30690	195804
813	30719	195715
814	30749	195628
815	30777	195525
816	30805	195426
817	30828	195300
818	30850	195162
819	30875	195041
820	30897	194904
821	30919	194769
822	30941	194637
823	30963	194498
824	30986	194372
825	31013	194263
826	31039	194153
827	31065	194043
828	31090	193931
829	31117	193826
830	31141	193709
831	31164	193581
832	31190	193468
833	31214	193352
834	31237	193222
835	31259	193090
836	31283	192968
837	31307	192848
838	31331	192734
839	31444	193161
840	31585	193757
841	31773	194639
842	31797	194521
843	31822	194405
844	31848	194294
845	31873	194180
846	31900	194074
847	31975	194264
848	32017	194257
849	32049	194180
850	32077	194084
851	32103	193976
852	32136	193914
853	32164	193815
854	32193	193726
855	32223	193644
856	32244	193505
857	32270	193397
858	32294	193275
859	32322	193182
860	32346	193061
861	32368	192935
862	32392	192815
863	32413	192679
864	32436	192557
865	32461	192442
866	32488	192343
867	32512	192227
868	32535	192108
869	32560	191992
870	32583	191872
871	32606	191750
872	32634	191659
873	32659	191548
874	32683	191429
875	32709	191325
876	32732	191204
877	32751	191062
878	32949	191959
879	33148	192862
880	33173	192755
881	33202	192666
882	33230	192572
883	33256	192463
884	33288	192393
885	33377	192656
886	33408	192577
887	33435	192477
888	33460	192372
889	33488	192278
890	33514	192169
891	33543	192084
892	33570	191986
893	33601	191911
894	33629	191817
895	33652	191700
896	33677	191590
897	33701	191475
898	33724	191354
899	33748	191243
900	33772	191130
901	33795	191006
902	33820	190902
903	33843	190783
904	33867	190670
905	33893	190568
906	33918	190461
907	33941	190342
908	33966	190235
909	33989	190118
910	34014	190009
911	34042	189919
912	34065	189804
913	34090	189700
914	34115	189594
915	34138	189478
916	34321	190248
917	34533	191175
918	34579	191185
919	34614	191131
920	34639	191024
921	34666	190926
922	34697	190857
923	34784	191091
924	34819	191036
925	34845	190936
926	34870	190829
927	34897	190734
928	34926	190649
929	34950	190535
930	34978	190444
931	35005	190350
932	35028	190233
933	35051	190119
934	35073	189996
935	35095	189877
936	35120	189771
937	35146	189672
938	35168	189549
939	35194	189449
940	35218	189341
941	35241	189227
942	35268	189132
943	35295	189042
944	35319	188930
945	35343	188820
946	35365	188702
947	35389	188595
948	35415	188497
949	35439	188391
950	35464	188284
951	35488	188178
952	35514	188083
953	35539	187979
954	35745	188834
955	36040	190156
956	36064	190046
957	36090	189947
958	36115	189841
959	36144	189760
960	36201	189820
961	36272	189957
962	36303	189884
963	36329	189788
964	36358	189707
965	36385	189611
966	36415	189532
967	36443	189443
968	36469	189346
969	36495	189247
970	36515	189121
971	36536	188997
972	36560	188887
973	36584	188781
974	36606	188663
975	36632	188567
976	36658	188469
977	36682	188361
978	36703	188242
979	36728	188140
980	36753	188036
981	36777	187933
982	36802	187830
983	36825	187717
984	36849	187614
985	36872	187505
986	36896	187396
987	36919	187287
988	36942	187178
989	36968	187083
990	36992	186978
991	37017	186879
992	37071	186924
993	37204	187370
994	37372	187989
995	37398	187892
996	37423	187793
997	37447	187689
998	37477	187611
999	37531	187659
1000	37593	187744
1001	37622	187664
1002	37648	187565
1003	37674	187471
1004	37699	187369
1005	37725	187275
1006	37754	187199
1007	37781	187110
1008	37808	187019
1009	37832	186913
1010	37857	186815
1011	37881	186713
1012	37906	186614
1013	37929	186505
1014	37954	186408
1015	37979	186308
1016	38002	186200
1017	38027	186101
1018	38050	185997
1019	38075	185898
1020	38098	185792
1021	38121	185681
1022	38143	185571
1023	38166	185464
1024	38190	185362
1025	38214	185264
1026	38240	185172
1027	38264	185067
1028	38287	184963
1029	38307	184845
1030	38329	184733
1031	38365	184690
1032	38575	185481
1033	38774	186223
1034	38801	186134
1035	38825	186032
1036	38851	185938
1037	38878	185854
1038	38913	185805
1039	38994	185974
1040	39027	185914
1041	39058	185844
1042	39086	185764
1043	39113	185678
1044	39144	185607
1045	39172	185527
1046	39200	185442
1047	39227	185356
1048	39251	185254
1049	39274	185152
1050	39299	185054
1051	39323	184952
1052	39344	184842
1053	39368	184739
1054	39391	184634
1055	39415	184536
1056	39438	184432
1057	39462	184331
1058	39490	184251
1059	39513	184146
1060	39536	184043
1061	39559	183941
1062	39583	183842
1063	39607	183740
1064	39631	183643
1065	39655	183545
1066	39679	183446
1067	39700	183337
1068	39725	183241
1069	39748	183140
1070	39880	183538
1071	40018	183965
1072	40196	184571
1073	40221	184481
1074	40251	184406
1075	40278	184322
1076	40311	184263
1077	40394	184434
1078	40427	184379
1079	40456	184301
1080	40485	184224
1081	40511	184134
1082	40539	184056
1083	40563	183959
1084	40589	183870
1085	40617	183788
1086	40642	183697
1087	40665	183591
1088	40689	183493
1089	40714	183402
1090	40738	183305
1091	40760	183198
1092	40783	183098
1093	40807	182997
1094	40829	182892
1095	40851	182789
1096	40876	182697
1097	40901	182601
1098	40925	182505
1099	40948	182407
1100	40971	182307
1101	40994	182207
1102	41018	182110
1103	41040	182006
1104	41063	181906
1105	41088	181816
1106	41113	181723
1107	41137	181629
1108	41160	181528
1109	41378	182290
1110	41576	182960
1111	41600	182861
1112	41625	182769
1113	41650	182676
1114	41676	182589
1115	41702	182504
1116	41767	182587
1117	41829	182658
1118	41857	182581
1119	41886	182504
1120	41916	182437
1121	41948	182375
1122	41975	182292
1123	42002	182210
1124	42030	182133
1125	42053	182032
1126	42076	181932
1127	42104	181857
1128	42128	181762
1129	42152	181666
1130	42176	181571
1131	42202	181485
1132	42226	181392
1133	42250	181295
1134	42276	181211
1135	42301	181121
1136	42327	181037
1137	42350	180938
1138	42373	180840
1139	42397	180747
1140	42420	180651
1141	42443	180553
1142	42467	180458
1143	42493	180373
1144	42513	180262
1145	42537	180170
1146	42558	180065
1147	42589	180005
1148	42806	180727
1149	42998	181341
1150	43026	181266
1151	43052	181178
1152	43077	181091
1153	43103	181004
1154	43153	181020
1155	43217	181096
1156	43248	181028
1157	43273	180941
1158	43300	180860
1159	43325	180772
1160	43354	180700
1161	43382	180624
1162	43409	180543
1163	43438	180469
1164	43462	180379
1165	43485	180282
1166	43511	180197
1167	43534	180101
1168	43555	179998
1169	43579	179904
1170	43603	179812
1171	43628	179724
1172	43650	179624
1173	43672	179524
1174	43700	179449
1175	43725	179363
1176	43749	179271
1177	43770	179168
1178	43795	179083
1179	43819	178991
1180	43843	178899
1181	43864	178797
1182	43887	178704
1183	43912	178617
1184	43936	178526
1185	43959	178433
1186	43982	178337
1187	44198	179024
1188	44424	179753
1189	44450	179668
1190	44479	179597
1191	44506	179518
1192	44531	179433
1193	44558	179352
1194	44608	179367
1195	44673	179441
1196	44701	179366
1197	44730	179293
1198	44756	179212
1199	44782	179129
1200	44810	179055
1201	44838	178980
1202	44865	178901
1203	44889	178812
1204	44912	178718
1205	44937	178633
1206	44961	178543
1207	44982	178442
1208	45006	178349
1209	45031	178265
1210	45056	178178
1211	45081	178095
1212	45105	178006
1213	45133	177930
1214	45160	177856
1215	45183	177762
1216	45206	177669
1217	45233	177590
1218	45259	177510
1219	45285	177430
1220	45311	177349
1221	45336	177265
1222	45360	177177
1223	45386	177095
1224	45410	177006
1225	45503	177190
1226	45743	177941
1227	45884	178308
1228	45909	178220
1229	45935	178140
1230	45962	178061
1231	45988	177981
1232	46063	178091
1233	46116	178111
1234	46147	178049
1235	46177	177985
1236	46203	177902
1237	46235	177845
1238	46274	177813
1239	46303	177744
1240	46334	177685
1241	46359	177599
1242	46384	177514
1243	46411	177439
1244	46435	177351
1245	46461	177270
1246	46488	177191
1247	46512	177105
1248	46540	177033
1249	46567	176956
1250	46595	176882
1251	46620	176798
1252	46644	176712
1253	46667	176620
1254	46689	176527
1255	46713	176438
1256	46738	176355
1257	46759	176259
1258	46783	176173
1259	46806	176080
1260	46830	175995
1261	46852	175901
1262	46906	175927
1263	47128	176582
1264	47304	177065
1265	47333	176996
1266	47357	176910
1267	47382	176824
1268	47408	176745
1269	47438	176680
1270	47521	176812
1271	47560	176781
1272	47591	176720
1273	47620	176652
1274	47654	176600
1275	47689	176554
1276	47723	176505
1277	47753	176443
1278	47784	176379
1279	47810	176302
1280	47833	176212
1281	47857	176124
1282	47881	176038
1283	47906	175954
1284	47935	175887
1285	47961	175810
1286	47989	175736
1287	48016	175663
1288	48045	175594
1289	48072	175519
1290	48096	175435
1291	48124	175362
1292	48147	175274
1293	48171	175187
1294	48193	175097
1295	48218	175015
1296	48244	174937
1297	48271	174861
1298	48304	174809
1299	48544	175505
1300	48742	176050
1301	48773	175990
1302	48802	175920
1303	48832	175858
1304	48860	175785
1305	48944	175914
1306	48993	175917
1307	49023	175855
1308	49052	175788
1309	49081	175717
1310	49111	175656
1311	49140	175586
1312	49169	175518
1313	49197	175449
1314	49224	175375
1315	49250	175296
1316	49276	175218
1317	49302	175139
1318	49326	175055
1319	49350	174971
1320	49375	174886
1321	49398	174799
1322	49422	174715
1323	49446	174632
1324	49473	174558
1325	49499	174480
1326	49525	174401
1327	49546	174307
1328	49571	174228
1329	49594	174139
1330	49616	174047
1331	49643	173976
1332	49667	173892
1333	49693	173814
1334	49717	173732
1335	49762	173722
1336	49910	174071
1337	50095	174546
1338	50124	174479
1339	50154	174417
1340	50180	174341
1341	50207	174268
1342	50242	174221
1343	50327	174348
1344	50363	174307
1345	50391	174236
1346	50419	174167
1347	50452	174112
1348	50481	174046
1349	50510	173981
1350	50541	173921
1351	50567	173844
1352	50593	173767
1353	50623	173704
1354	50652	173638
1355	50678	173562
1356	50701	173475
1357	50728	173404
1358	50753	173322
1359	50775	173234
1360	50802	173159
1361	50829	173087
1362	50851	173000
1363	50873	172909
1364	50897	172827
1365	50925	172758
1366	50954	172694
1367	50981	172622
1368	51005	172538
1369	51028	172453
1370	51052	172370
1371	51077	172293
1372	51294	172863
1373	51496	173380
1374	51526	173315
1375	51555	173249
1376	51584	173183
1377	51613	173118
1378	51643	173055
1379	51693	173060
1380	51763	173132
1381	51793	173069
1382	51823	173008
1383	51850	172935
1384	51880	172871
1385	51910	172811
1386	51942	172753
1387	51970	172686
1388	51997	172612
1389	52021	172531
1390	52047	172455
1391	52070	172370
1392	52097	172298
1393	52125	172231
1394	52149	172148
1395	52177	172080
1396	52204	172010
1397	52231	171936
1398	52260	171872
1399	52284	171793
1400	52310	171716
1401	52331	171626
1402	52354	171541
1403	52377	171457
1404	52402	171381
1405	52431	171316
1406	52456	171239
1407	52480	171158
1408	52614	171434
1409	52755	171737
1410	52943	172187
1411	52974	172128
1412	53002	172059
1413	53032	171999
1414	53064	171945
1415	53094	171882
1416	53156	171923
1417	53193	171884
1418	53232	171851
1419	53258	171778
1420	53288	171716
1421	53318	171654
1422	53348	171592
1423	53375	171520
1424	53403	171452
1425	53430	171383
1426	53460	171320
1427	53489	171254
1428	53511	171170
1429	53535	171089
1430	53558	171006
1431	53583	170928
1432	53607	170847
1433	53637	170786
1434	53664	170715
1435	53690	170642
1436	53717	170574
1437	53743	170498
1438	53771	170430
1439	53794	170348
1440	53818	170270
1441	53842	170189
1442	53866	170109
1443	53890	170032
1444	53914	169952
1445	54056	170245
1446	54192	170518
1447	54372	170927
1448	54399	170858
1449	54425	170782
1450	54455	170721
1451	54480	170646
1452	54511	170588
1453	54591	170681
1454	54619	170614
1455	54647	170546
1456	54676	170483
1457	54708	170428
1458	54737	170365
1459	54767	170304
1460	54798	170245
1461	54824	170173
1462	54846	170088
1463	54873	170017
1464	54898	169940
1465	54920	169857
1466	54945	169781
1467	54970	169705
1468	54994	169624
1469	55019	169549
1470	55047	169483
1471	55075	169417
1472	55103	169351
1473	55131	169284
1474	55159	169218
1475	55186	169149
1476	55208	169065
1477	55234	168991
1478	55258	168912
1479	55281	168831
1480	55306	168756
1481	55333	168690
1482	55371	168653
1483	55590	169167
1484	55792	169631
1485	55817	169555
1486	55845	169487
1487	55880	169444
1488	55915	169399
1489	55986	169463
1490	56032	169451
1491	56063	169393
1492	56095	169337
1493	56122	169270
1494	56154	169215
1495	56186	169160
1496	56216	169099
1497	56242	169027
1498	56271	168963
1499	56296	168889
1500	56320	168811
1501	56345	168736
1502	56371	168665
1503	56397	168591
1504	56424	168522
1505	56449	168447
1506	56476	168379
1507	56503	168311
1508	56529	168239
1509	56554	168164
1510	56578	168088
1511	56602	168010
1512	56628	167938
1513	56654	167868
1514	56677	167788
1515	56703	167715
1516	56729	167645
1517	56754	167570
1518	56778	167495
1519	57011	168034
1520	57250	168588
1521	57277	168522
1522	57310	168469
1523	57341	168411
1524	57378	168372
1525	57411	168322
1526	57506	168452
1527	57538	168397
1528	57568	168338
1529	57596	168272
1530	57624	168207
1531	57657	168156
1532	57692	168108
1533	57721	168046
1534	57750	167985
1535	57776	167914
1536	57802	167841
1537	57830	167775
1538	57856	167705
1539	57880	167628
1540	57906	167556
1541	57929	167477
1542	57956	167409
1543	57981	167336
1544	58009	167271
1545	58035	167200
1546	58060	167126
1547	58085	167052
1548	58111	166980
1549	58140	166920
1550	58169	166856
1551	58194	166784
1552	58221	166717
1553	58259	166679
1554	58483	167176
1555	58686	167612
1556	58712	167540
1557	58739	167472
1558	58769	167412
1559	58799	167353
1560	58834	167306
1561	58893	167329
1562	58937	167311
1563	58970	167258
1564	59000	167199
1565	59031	167142
1566	59063	167088
1567	59092	167025
1568	59120	166962
1569	59152	166908
1570	59177	166833
1571	59201	166757
1572	59224	166680
1573	59250	166609
1574	59277	166541
1575	59304	166475
1576	59331	166407
1577	59357	166335
1578	59382	166262
1579	59411	166200
1580	59437	166130
1581	59466	166070
1582	59507	166042
1583	59532	165969
1584	59559	165902
1585	59586	165834
1586	59610	165759
1587	59637	165691
1588	59661	165618
1589	59707	165603
1590	59949	166132
1591	60137	166511
1592	60164	166445
1593	60191	166376
1594	60219	166311
1595	60247	166246
1596	60314	166289
1597	60378	166323
1598	60412	166275
1599	60445	166224
1600	60471	166154
1601	60502	166098
1602	60532	166039
1603	60563	165983
1604	60590	165916
1605	60622	165862
1606	60647	165790
1607	60670	165712
1608	60692	165631
1609	60717	165557
1610	60743	165490
1611	60770	165422
1612	60797	165355
1613	60823	165285
1614	60853	165226
1615	60882	165167
1616	60909	165099
1617	60934	165028
1618	60961	164960
1619	60986	164888
1620	61011	164818
1621	61036	164744
1622	61062	164677
1623	61088	164608
1624	61113	164536
1625	61278	164842
1626	61411	165058
1627	61598	165423
1628	61627	165362
1629	61656	165299
1630	61686	165239
1631	61714	165176
1632	61763	165169
1633	61851	165264
1634	61884	165214
1635	61913	165152
1636	61943	165093
1637	61972	165034
1638	62001	164972
1639	62028	164906
1640	62057	164844
1641	62087	164786
1642	62110	164709
1643	62133	164632
1644	62159	164562
1645	62182	164486
1646	62209	164418
1647	62233	164344
1648	62260	164278
1649	62287	164213
1650	62314	164145
1651	62338	164072
1652	62363	164000
1653	62388	163931
1654	62413	163858
1655	62438	163788
1656	62464	163719
1657	62490	163651
1658	62512	163572
1659	62533	163490
1660	62560	163424
1661	62597	163385
1662	62837	163876
1663	63039	164266
1664	63066	164199
1665	63093	164133
1666	63121	164071
